"S11 Log Mag"
"Frequency (Hz)","dB",
3355000000, -1.410384e+001,
3356000000, -1.410525e+001,
3357000000, -1.410352e+001,
3358000000, -1.410117e+001,
3359000000, -1.409816e+001,
3360000000, -1.409265e+001,
3361000000, -1.407806e+001,
3362000000, -1.407312e+001,
3363000000, -1.406706e+001,
3364000000, -1.405208e+001,
3365000000, -1.404712e+001,
3366000000, -1.403996e+001,
3367000000, -1.403240e+001,
3368000000, -1.402555e+001,
3369000000, -1.401477e+001,
3370000000, -1.398698e+001,
3371000000, -1.400034e+001,
3372000000, -1.401510e+001,
3373000000, -1.401282e+001,
3374000000, -1.402767e+001,
3375000000, -1.404505e+001,
3376000000, -1.403497e+001,
3377000000, -1.408459e+001,
3378000000, -1.409422e+001,
3379000000, -1.410733e+001,
3380000000, -1.412111e+001,
3381000000, -1.412645e+001,
3382000000, -1.413449e+001,
3383000000, -1.411266e+001,
3384000000, -1.409356e+001,
3385000000, -1.404791e+001,
3386000000, -1.404748e+001,
3387000000, -1.398746e+001,
3388000000, -1.396355e+001,
3389000000, -1.393238e+001,
3390000000, -1.389462e+001,
3391000000, -1.385554e+001,
3392000000, -1.382844e+001,
3393000000, -1.380414e+001,
3394000000, -1.379643e+001,
3395000000, -1.376084e+001,
3396000000, -1.376593e+001,
3397000000, -1.377145e+001,
3398000000, -1.376776e+001,
3399000000, -1.376724e+001,
3400000000, -1.378598e+001,
3401000000, -1.379991e+001,
3402000000, -1.382286e+001,
3403000000, -1.385600e+001,
3404000000, -1.388860e+001,
3405000000, -1.391214e+001,
3406000000, -1.393537e+001,
3407000000, -1.395107e+001,
3408000000, -1.394092e+001,
3409000000, -1.394713e+001,
3410000000, -1.394566e+001,
3411000000, -1.394437e+001,
3412000000, -1.391270e+001,
3413000000, -1.391699e+001,
3414000000, -1.390539e+001,
3415000000, -1.389435e+001,
3416000000, -1.389664e+001,
3417000000, -1.389794e+001,
3418000000, -1.390753e+001,
3419000000, -1.389915e+001,
3420000000, -1.392570e+001,
3421000000, -1.392955e+001,
3422000000, -1.395606e+001,
3423000000, -1.394903e+001,
3424000000, -1.396963e+001,
3425000000, -1.399081e+001,
3426000000, -1.401080e+001,
3427000000, -1.401122e+001,
3428000000, -1.398504e+001,
3429000000, -1.398576e+001,
3430000000, -1.396709e+001,
3431000000, -1.396204e+001,
3432000000, -1.394476e+001,
3433000000, -1.393985e+001,
3434000000, -1.393107e+001,
3435000000, -1.392161e+001,
3436000000, -1.391709e+001,
3437000000, -1.390238e+001,
3438000000, -1.389610e+001,
3439000000, -1.390291e+001,
3440000000, -1.388791e+001,
3441000000, -1.388024e+001,
3442000000, -1.386708e+001,
3443000000, -1.384089e+001,
3444000000, -1.384003e+001,
3445000000, -1.381200e+001,
3446000000, -1.379948e+001,
3447000000, -1.378217e+001,
3448000000, -1.378123e+001,
3449000000, -1.378855e+001,
3450000000, -1.379616e+001,
3451000000, -1.380277e+001,
3452000000, -1.380410e+001,
3453000000, -1.380566e+001,
3454000000, -1.381715e+001,
3455000000, -1.382519e+001,
3456000000, -1.380282e+001,
3457000000, -1.379148e+001,
3458000000, -1.379384e+001,
3459000000, -1.379584e+001,
3460000000, -1.377553e+001,
3461000000, -1.377898e+001,
3462000000, -1.376526e+001,
3463000000, -1.377928e+001,
3464000000, -1.376489e+001,
3465000000, -1.376262e+001,
3466000000, -1.376063e+001,
3467000000, -1.374599e+001,
3468000000, -1.375992e+001,
3469000000, -1.373642e+001,
3470000000, -1.373332e+001,
3471000000, -1.372626e+001,
3472000000, -1.371695e+001,
3473000000, -1.373609e+001,
3474000000, -1.372483e+001,
3475000000, -1.370940e+001,
3476000000, -1.370852e+001,
3477000000, -1.372912e+001,
3478000000, -1.372596e+001,
3479000000, -1.372426e+001,
3480000000, -1.375176e+001,
3481000000, -1.376892e+001,
3482000000, -1.378695e+001,
3483000000, -1.380257e+001,
3484000000, -1.380813e+001,
3485000000, -1.381747e+001,
3486000000, -1.383902e+001,
3487000000, -1.383700e+001,
3488000000, -1.382071e+001,
3489000000, -1.380426e+001,
3490000000, -1.379478e+001,
3491000000, -1.377597e+001,
3492000000, -1.377171e+001,
3493000000, -1.372748e+001,
3494000000, -1.373531e+001,
3495000000, -1.370355e+001,
3496000000, -1.372841e+001,
3497000000, -1.372253e+001,
3498000000, -1.370319e+001,
3499000000, -1.372813e+001,
3500000000, -1.373199e+001,
3501000000, -1.372660e+001,
3502000000, -1.373408e+001,
3503000000, -1.371842e+001,
3504000000, -1.374010e+001,
3505000000, -1.371939e+001,
3506000000, -1.371978e+001,
3507000000, -1.371370e+001,
3508000000, -1.370216e+001,
3509000000, -1.368970e+001,
3510000000, -1.368005e+001,
3511000000, -1.367105e+001,
3512000000, -1.365047e+001,
3513000000, -1.363795e+001,
3514000000, -1.363169e+001,
3515000000, -1.361188e+001,
3516000000, -1.359697e+001,
3517000000, -1.358727e+001,
3518000000, -1.356529e+001,
3519000000, -1.356970e+001,
3520000000, -1.355085e+001,
3521000000, -1.353974e+001,
3522000000, -1.351886e+001,
3523000000, -1.351939e+001,
3524000000, -1.352305e+001,
3525000000, -1.352901e+001,
3526000000, -1.353810e+001,
3527000000, -1.354261e+001,
3528000000, -1.354761e+001,
3529000000, -1.359268e+001,
3530000000, -1.359842e+001,
3531000000, -1.364541e+001,
3532000000, -1.358839e+001,
3533000000, -1.363416e+001,
3534000000, -1.362879e+001,
3535000000, -1.361640e+001,
3536000000, -1.362386e+001,
3537000000, -1.361750e+001,
3538000000, -1.359625e+001,
3539000000, -1.359668e+001,
3540000000, -1.359302e+001,
3541000000, -1.357902e+001,
3542000000, -1.358163e+001,
3543000000, -1.357194e+001,
3544000000, -1.357447e+001,
3545000000, -1.356479e+001,
3546000000, -1.356394e+001,
3547000000, -1.355102e+001,
3548000000, -1.354885e+001,
3549000000, -1.351754e+001,
3550000000, -1.350239e+001,
3551000000, -1.349199e+001,
3552000000, -1.347640e+001,
3553000000, -1.348339e+001,
3554000000, -1.347111e+001,
3555000000, -1.346771e+001,
3556000000, -1.348102e+001,
3557000000, -1.347776e+001,
3558000000, -1.348594e+001,
3559000000, -1.347387e+001,
3560000000, -1.348423e+001,
3561000000, -1.351018e+001,
3562000000, -1.350563e+001,
3563000000, -1.352702e+001,
3564000000, -1.352352e+001,
3565000000, -1.353492e+001,
3566000000, -1.353848e+001,
3567000000, -1.353242e+001,
3568000000, -1.353431e+001,
3569000000, -1.352469e+001,
3570000000, -1.349952e+001,
3571000000, -1.347685e+001,
3572000000, -1.346194e+001,
3573000000, -1.345083e+001,
3574000000, -1.343064e+001,
3575000000, -1.343335e+001,
3576000000, -1.344140e+001,
3577000000, -1.344377e+001,
3578000000, -1.343980e+001,
3579000000, -1.345279e+001,
3580000000, -1.345455e+001,
3581000000, -1.345373e+001,
3582000000, -1.345822e+001,
3583000000, -1.345735e+001,
3584000000, -1.345314e+001,
3585000000, -1.344237e+001,
3586000000, -1.344135e+001,
3587000000, -1.342162e+001,
3588000000, -1.342387e+001,
3589000000, -1.339292e+001,
3590000000, -1.335794e+001,
3591000000, -1.334112e+001,
3592000000, -1.331494e+001,
3593000000, -1.327980e+001,
3594000000, -1.324006e+001,
3595000000, -1.322363e+001,
3596000000, -1.318771e+001,
3597000000, -1.315800e+001,
3598000000, -1.314675e+001,
3599000000, -1.310468e+001,
3600000000, -1.308921e+001,
3601000000, -1.307287e+001,
3602000000, -1.304528e+001,
3603000000, -1.302801e+001,
3604000000, -1.304372e+001,
3605000000, -1.305106e+001,
3606000000, -1.304146e+001,
3607000000, -1.306520e+001,
3608000000, -1.307228e+001,
3609000000, -1.308517e+001,
3610000000, -1.309475e+001,
3611000000, -1.310355e+001,
3612000000, -1.310306e+001,
3613000000, -1.309740e+001,
3614000000, -1.309079e+001,
3615000000, -1.308351e+001,
3616000000, -1.306562e+001,
3617000000, -1.305087e+001,
3618000000, -1.302780e+001,
3619000000, -1.303684e+001,
3620000000, -1.303770e+001,
3621000000, -1.301130e+001,
3622000000, -1.301005e+001,
3623000000, -1.301255e+001,
3624000000, -1.299518e+001,
3625000000, -1.298956e+001,
3626000000, -1.299510e+001,
3627000000, -1.300471e+001,
3628000000, -1.300704e+001,
3629000000, -1.299955e+001,
3630000000, -1.299927e+001,
3631000000, -1.301479e+001,
3632000000, -1.301085e+001,
3633000000, -1.301486e+001,
3634000000, -1.301228e+001,
3635000000, -1.301547e+001,
3636000000, -1.301803e+001,
3637000000, -1.300201e+001,
3638000000, -1.300058e+001,
3639000000, -1.299605e+001,
3640000000, -1.296596e+001,
3641000000, -1.294861e+001,
3642000000, -1.294013e+001,
3643000000, -1.290932e+001,
3644000000, -1.287309e+001,
3645000000, -1.285824e+001,
3646000000, -1.281531e+001,
3647000000, -1.278019e+001,
3648000000, -1.276576e+001,
3649000000, -1.273886e+001,
3650000000, -1.270786e+001,
3651000000, -1.269255e+001,
3652000000, -1.270041e+001,
3653000000, -1.269291e+001,
3654000000, -1.271836e+001,
3655000000, -1.274032e+001,
3656000000, -1.273691e+001,
3657000000, -1.276389e+001,
3658000000, -1.277505e+001,
3659000000, -1.279884e+001,
3660000000, -1.279932e+001,
3661000000, -1.280997e+001,
3662000000, -1.281438e+001,
3663000000, -1.281386e+001,
3664000000, -1.279866e+001,
3665000000, -1.278524e+001,
3666000000, -1.275863e+001,
3667000000, -1.274635e+001,
3668000000, -1.271635e+001,
3669000000, -1.270599e+001,
3670000000, -1.269877e+001,
3671000000, -1.268561e+001,
3672000000, -1.267697e+001,
3673000000, -1.267002e+001,
3674000000, -1.265694e+001,
3675000000, -1.266290e+001,
3676000000, -1.265551e+001,
3677000000, -1.265814e+001,
3678000000, -1.266159e+001,
3679000000, -1.268743e+001,
3680000000, -1.268960e+001,
3681000000, -1.273246e+001,
3682000000, -1.273891e+001,
3683000000, -1.276495e+001,
3684000000, -1.278167e+001,
3685000000, -1.281943e+001,
3686000000, -1.282339e+001,
3687000000, -1.282743e+001,
3688000000, -1.283718e+001,
3689000000, -1.282879e+001,
3690000000, -1.283795e+001,
3691000000, -1.282653e+001,
3692000000, -1.281959e+001,
3693000000, -1.281896e+001,
3694000000, -1.282262e+001,
3695000000, -1.281594e+001,
3696000000, -1.282244e+001,
3697000000, -1.282919e+001,
3698000000, -1.283428e+001,
3699000000, -1.284644e+001,
3700000000, -1.285191e+001,
3701000000, -1.284456e+001,
3702000000, -1.282665e+001,
3703000000, -1.281758e+001,
3704000000, -1.279671e+001,
3705000000, -1.280088e+001,
3706000000, -1.277183e+001,
3707000000, -1.276453e+001,
3708000000, -1.279945e+001,
3709000000, -1.279222e+001,
3710000000, -1.281205e+001,
3711000000, -1.284411e+001,
3712000000, -1.285600e+001,
3713000000, -1.286272e+001,
3714000000, -1.287229e+001,
3715000000, -1.288713e+001,
3716000000, -1.288419e+001,
3717000000, -1.291265e+001,
3718000000, -1.286983e+001,
3719000000, -1.286704e+001,
3720000000, -1.287239e+001,
3721000000, -1.285351e+001,
3722000000, -1.284985e+001,
3723000000, -1.283038e+001,
3724000000, -1.285117e+001,
3725000000, -1.283068e+001,
3726000000, -1.282472e+001,
3727000000, -1.281803e+001,
3728000000, -1.282214e+001,
3729000000, -1.281817e+001,
3730000000, -1.282439e+001,
3731000000, -1.282781e+001,
3732000000, -1.283896e+001,
3733000000, -1.285377e+001,
3734000000, -1.284980e+001,
3735000000, -1.284039e+001,
3736000000, -1.285884e+001,
3737000000, -1.286599e+001,
3738000000, -1.285157e+001,
3739000000, -1.285051e+001,
3740000000, -1.283836e+001,
3741000000, -1.285370e+001,
3742000000, -1.284083e+001,
3743000000, -1.282933e+001,
3744000000, -1.281076e+001,
3745000000, -1.278767e+001,
3746000000, -1.279715e+001,
3747000000, -1.277919e+001,
3748000000, -1.274971e+001,
3749000000, -1.273325e+001,
3750000000, -1.272119e+001,
3751000000, -1.270393e+001,
3752000000, -1.268322e+001,
3753000000, -1.269751e+001,
3754000000, -1.268422e+001,
3755000000, -1.267445e+001,
3756000000, -1.268715e+001,
3757000000, -1.269618e+001,
3758000000, -1.270708e+001,
3759000000, -1.271756e+001,
3760000000, -1.273565e+001,
3761000000, -1.274535e+001,
3762000000, -1.275655e+001,
3763000000, -1.276508e+001,
3764000000, -1.278204e+001,
3765000000, -1.278762e+001,
3766000000, -1.275917e+001,
3767000000, -1.276468e+001,
3768000000, -1.276170e+001,
3769000000, -1.273979e+001,
3770000000, -1.274133e+001,
3771000000, -1.273291e+001,
3772000000, -1.274082e+001,
3773000000, -1.274219e+001,
3774000000, -1.273709e+001,
3775000000, -1.275850e+001,
3776000000, -1.277296e+001,
3777000000, -1.275644e+001,
3778000000, -1.275350e+001,
3779000000, -1.277550e+001,
3780000000, -1.277205e+001,
3781000000, -1.277904e+001,
3782000000, -1.276877e+001,
3783000000, -1.276933e+001,
3784000000, -1.277517e+001,
3785000000, -1.277907e+001,
3786000000, -1.276739e+001,
3787000000, -1.275507e+001,
3788000000, -1.275219e+001,
3789000000, -1.274175e+001,
3790000000, -1.272749e+001,
3791000000, -1.271100e+001,
3792000000, -1.268156e+001,
3793000000, -1.267328e+001,
3794000000, -1.265844e+001,
3795000000, -1.265781e+001,
3796000000, -1.263531e+001,
3797000000, -1.263513e+001,
3798000000, -1.262968e+001,
3799000000, -1.262509e+001,
3800000000, -1.262914e+001,
3801000000, -1.261394e+001,
3802000000, -1.261339e+001,
3803000000, -1.260871e+001,
3804000000, -1.259862e+001,
3805000000, -1.257575e+001,
3806000000, -1.255268e+001,
3807000000, -1.253994e+001,
3808000000, -1.253469e+001,
3809000000, -1.251190e+001,
3810000000, -1.249533e+001,
3811000000, -1.247808e+001,
3812000000, -1.246100e+001,
3813000000, -1.245135e+001,
3814000000, -1.241932e+001,
3815000000, -1.240913e+001,
3816000000, -1.237645e+001,
3817000000, -1.234105e+001,
3818000000, -1.232570e+001,
3819000000, -1.230181e+001,
3820000000, -1.228403e+001,
3821000000, -1.226742e+001,
3822000000, -1.227211e+001,
3823000000, -1.227659e+001,
3824000000, -1.228192e+001,
3825000000, -1.229492e+001,
3826000000, -1.229475e+001,
3827000000, -1.230080e+001,
3828000000, -1.229747e+001,
3829000000, -1.230753e+001,
3830000000, -1.228308e+001,
3831000000, -1.226694e+001,
3832000000, -1.226254e+001,
3833000000, -1.225938e+001,
3834000000, -1.222295e+001,
3835000000, -1.222249e+001,
3836000000, -1.219673e+001,
3837000000, -1.218481e+001,
3838000000, -1.215367e+001,
3839000000, -1.214260e+001,
3840000000, -1.211688e+001,
3841000000, -1.209844e+001,
3842000000, -1.210646e+001,
3843000000, -1.209792e+001,
