"S11 Log Mag"
"Frequency (Hz)","dB",
3628000000, -2.723332e+001,
3629000000, -2.726573e+001,
3630000000, -2.730164e+001,
3631000000, -2.721651e+001,
3632000000, -2.717879e+001,
3633000000, -2.707324e+001,
3634000000, -2.698665e+001,
3635000000, -2.688367e+001,
3636000000, -2.679319e+001,
3637000000, -2.669734e+001,
3638000000, -2.663258e+001,
3639000000, -2.660795e+001,
3640000000, -2.660777e+001,
3641000000, -2.660867e+001,
3642000000, -2.666246e+001,
3643000000, -2.668931e+001,
3644000000, -2.671959e+001,
3645000000, -2.678231e+001,
3646000000, -2.681615e+001,
3647000000, -2.689791e+001,
3648000000, -2.696079e+001,
3649000000, -2.699642e+001,
3650000000, -2.713120e+001,
3651000000, -2.723126e+001,
3652000000, -2.733581e+001,
3653000000, -2.749829e+001,
3654000000, -2.763613e+001,
3655000000, -2.776279e+001,
3656000000, -2.790387e+001,
3657000000, -2.800084e+001,
3658000000, -2.806137e+001,
3659000000, -2.811391e+001,
3660000000, -2.821618e+001,
3661000000, -2.821822e+001,
3662000000, -2.826937e+001,
3663000000, -2.822314e+001,
3664000000, -2.832135e+001,
3665000000, -2.843656e+001,
3666000000, -2.852604e+001,
3667000000, -2.859198e+001,
3668000000, -2.871303e+001,
3669000000, -2.889808e+001,
3670000000, -2.902893e+001,
3671000000, -2.921886e+001,
3672000000, -2.944553e+001,
3673000000, -2.968499e+001,
3674000000, -2.988949e+001,
3675000000, -3.009898e+001,
3676000000, -3.030847e+001,
3677000000, -3.053268e+001,
3678000000, -3.079155e+001,
3679000000, -3.087491e+001,
3680000000, -3.114639e+001,
3681000000, -3.130666e+001,
3682000000, -3.143405e+001,
3683000000, -3.153265e+001,
3684000000, -3.168648e+001,
3685000000, -3.176782e+001,
3686000000, -3.181745e+001,
3687000000, -3.189086e+001,
3688000000, -3.184110e+001,
3689000000, -3.187274e+001,
3690000000, -3.171664e+001,
3691000000, -3.167297e+001,
3692000000, -3.152431e+001,
3693000000, -3.136713e+001,
3694000000, -3.122607e+001,
3695000000, -3.105699e+001,
3696000000, -3.092103e+001,
3697000000, -3.065622e+001,
3698000000, -3.047471e+001,
3699000000, -3.026566e+001,
3700000000, -3.012347e+001,
3701000000, -2.990736e+001,
3702000000, -2.976590e+001,
3703000000, -2.976669e+001,
3704000000, -2.971694e+001,
3705000000, -2.970827e+001,
3706000000, -2.965313e+001,
3707000000, -2.974945e+001,
3708000000, -2.984689e+001,
3709000000, -2.988579e+001,
3710000000, -2.989670e+001,
3711000000, -2.992491e+001,
3712000000, -2.993018e+001,
3713000000, -2.996285e+001,
3714000000, -3.001729e+001,
3715000000, -2.999045e+001,
3716000000, -3.006992e+001,
3717000000, -3.007799e+001,
3718000000, -3.009639e+001,
3719000000, -3.013556e+001,
3720000000, -3.018193e+001,
3721000000, -3.025199e+001,
3722000000, -3.038199e+001,
3723000000, -3.050814e+001,
3724000000, -3.062054e+001,
3725000000, -3.080321e+001,
3726000000, -3.098272e+001,
3727000000, -3.107632e+001,
3728000000, -3.120807e+001,
3729000000, -3.133266e+001,
3730000000, -3.150754e+001,
3731000000, -3.151327e+001,
3732000000, -3.166366e+001,
3733000000, -3.165711e+001,
3734000000, -3.166004e+001,
3735000000, -3.170437e+001,
3736000000, -3.170884e+001,
3737000000, -3.165316e+001,
3738000000, -3.171599e+001,
3739000000, -3.165555e+001,
3740000000, -3.145215e+001,
3741000000, -3.130076e+001,
3742000000, -3.101297e+001,
3743000000, -3.078946e+001,
3744000000, -3.055804e+001,
3745000000, -3.031852e+001,
3746000000, -3.008356e+001,
3747000000, -2.978630e+001,
3748000000, -2.958001e+001,
3749000000, -2.938078e+001,
3750000000, -2.917823e+001,
3751000000, -2.901491e+001,
3752000000, -2.893323e+001,
3753000000, -2.878640e+001,
3754000000, -2.865622e+001,
3755000000, -2.858956e+001,
3756000000, -2.853325e+001,
3757000000, -2.844210e+001,
3758000000, -2.838965e+001,
3759000000, -2.831288e+001,
3760000000, -2.822911e+001,
3761000000, -2.815735e+001,
3762000000, -2.809362e+001,
3763000000, -2.802131e+001,
3764000000, -2.797861e+001,
3765000000, -2.788252e+001,
3766000000, -2.781848e+001,
3767000000, -2.776980e+001,
3768000000, -2.765382e+001,
3769000000, -2.762929e+001,
3770000000, -2.760209e+001,
3771000000, -2.760645e+001,
3772000000, -2.765507e+001,
3773000000, -2.771398e+001,
3774000000, -2.784150e+001,
3775000000, -2.793064e+001,
3776000000, -2.806888e+001,
3777000000, -2.815347e+001,
3778000000, -2.822407e+001,
3779000000, -2.839165e+001,
3780000000, -2.850644e+001,
3781000000, -2.862422e+001,
3782000000, -2.866483e+001,
3783000000, -2.883146e+001,
3784000000, -2.891504e+001,
3785000000, -2.895748e+001,
3786000000, -2.900948e+001,
3787000000, -2.905168e+001,
3788000000, -2.910199e+001,
3789000000, -2.911707e+001,
3790000000, -2.913037e+001,
3791000000, -2.911448e+001,
3792000000, -2.906734e+001,
3793000000, -2.905904e+001,
3794000000, -2.903853e+001,
3795000000, -2.901391e+001,
3796000000, -2.890498e+001,
3797000000, -2.885211e+001,
3798000000, -2.884733e+001,
3799000000, -2.883707e+001,
3800000000, -2.877818e+001,
3801000000, -2.874897e+001,
3802000000, -2.865897e+001,
3803000000, -2.854824e+001,
3804000000, -2.844434e+001,
3805000000, -2.830810e+001,
3806000000, -2.814284e+001,
3807000000, -2.796164e+001,
3808000000, -2.781491e+001,
3809000000, -2.766761e+001,
3810000000, -2.754283e+001,
3811000000, -2.735643e+001,
3812000000, -2.722305e+001,
3813000000, -2.712844e+001,
3814000000, -2.697087e+001,
3815000000, -2.696480e+001,
3816000000, -2.685351e+001,
3817000000, -2.674180e+001,
3818000000, -2.669219e+001,
3819000000, -2.664864e+001,
3820000000, -2.659857e+001,
3821000000, -2.652956e+001,
3822000000, -2.654432e+001,
3823000000, -2.653855e+001,
3824000000, -2.656884e+001,
3825000000, -2.657072e+001,
3826000000, -2.658774e+001,
3827000000, -2.660868e+001,
3828000000, -2.664989e+001,
3829000000, -2.663470e+001,
3830000000, -2.659975e+001,
3831000000, -2.659657e+001,
3832000000, -2.653340e+001,
3833000000, -2.654300e+001,
3834000000, -2.651840e+001,
3835000000, -2.652345e+001,
3836000000, -2.650015e+001,
3837000000, -2.648542e+001,
3838000000, -2.647056e+001,
3839000000, -2.647083e+001,
3840000000, -2.645799e+001,
3841000000, -2.648155e+001,
3842000000, -2.649331e+001,
3843000000, -2.657036e+001,
3844000000, -2.655570e+001,
3845000000, -2.663523e+001,
3846000000, -2.671201e+001,
3847000000, -2.673249e+001,
3848000000, -2.686553e+001,
