"S11 Log Mag"
"Frequency (Hz)","dB",
3424000000, -1.569569e+001,
3425000000, -1.568151e+001,
3426000000, -1.566695e+001,
3427000000, -1.564545e+001,
3428000000, -1.562427e+001,
3429000000, -1.560915e+001,
3430000000, -1.560940e+001,
3431000000, -1.560870e+001,
3432000000, -1.562256e+001,
3433000000, -1.564801e+001,
3434000000, -1.566954e+001,
3435000000, -1.569321e+001,
3436000000, -1.572476e+001,
3437000000, -1.576308e+001,
3438000000, -1.580416e+001,
3439000000, -1.584797e+001,
3440000000, -1.589744e+001,
3441000000, -1.594488e+001,
3442000000, -1.599824e+001,
3443000000, -1.605360e+001,
3444000000, -1.611055e+001,
3445000000, -1.616609e+001,
3446000000, -1.623395e+001,
3447000000, -1.630174e+001,
3448000000, -1.637297e+001,
3449000000, -1.644178e+001,
3450000000, -1.650547e+001,
3451000000, -1.657140e+001,
3452000000, -1.662860e+001,
3453000000, -1.666698e+001,
3454000000, -1.671493e+001,
3455000000, -1.674947e+001,
3456000000, -1.678991e+001,
3457000000, -1.682972e+001,
3458000000, -1.687492e+001,
3459000000, -1.691095e+001,
3460000000, -1.694925e+001,
3461000000, -1.698412e+001,
3462000000, -1.701100e+001,
3463000000, -1.703602e+001,
3464000000, -1.705984e+001,
3465000000, -1.708947e+001,
3466000000, -1.711737e+001,
3467000000, -1.714743e+001,
3468000000, -1.717142e+001,
3469000000, -1.720545e+001,
3470000000, -1.722468e+001,
3471000000, -1.724525e+001,
3472000000, -1.726653e+001,
3473000000, -1.727235e+001,
3474000000, -1.728282e+001,
3475000000, -1.728696e+001,
3476000000, -1.729035e+001,
3477000000, -1.729028e+001,
3478000000, -1.729600e+001,
3479000000, -1.729051e+001,
3480000000, -1.729002e+001,
3481000000, -1.728565e+001,
3482000000, -1.728584e+001,
3483000000, -1.727695e+001,
3484000000, -1.727524e+001,
3485000000, -1.727652e+001,
3486000000, -1.728591e+001,
3487000000, -1.730017e+001,
3488000000, -1.732748e+001,
3489000000, -1.736195e+001,
3490000000, -1.741495e+001,
3491000000, -1.747992e+001,
3492000000, -1.755902e+001,
3493000000, -1.763914e+001,
3494000000, -1.772035e+001,
3495000000, -1.782045e+001,
3496000000, -1.790930e+001,
3497000000, -1.800692e+001,
3498000000, -1.810029e+001,
3499000000, -1.819415e+001,
3500000000, -1.828436e+001,
3501000000, -1.836858e+001,
3502000000, -1.844769e+001,
3503000000, -1.852821e+001,
3504000000, -1.859577e+001,
3505000000, -1.865794e+001,
3506000000, -1.871185e+001,
3507000000, -1.875174e+001,
3508000000, -1.879486e+001,
3509000000, -1.881862e+001,
3510000000, -1.883963e+001,
3511000000, -1.884612e+001,
3512000000, -1.885402e+001,
3513000000, -1.885767e+001,
3514000000, -1.886294e+001,
3515000000, -1.886728e+001,
3516000000, -1.887101e+001,
3517000000, -1.886617e+001,
3518000000, -1.886400e+001,
3519000000, -1.886396e+001,
3520000000, -1.887115e+001,
3521000000, -1.887108e+001,
3522000000, -1.888843e+001,
3523000000, -1.891261e+001,
3524000000, -1.894680e+001,
3525000000, -1.897729e+001,
3526000000, -1.899959e+001,
3527000000, -1.902946e+001,
3528000000, -1.904528e+001,
3529000000, -1.904753e+001,
3530000000, -1.904625e+001,
3531000000, -1.904916e+001,
3532000000, -1.906482e+001,
3533000000, -1.908544e+001,
3534000000, -1.910854e+001,
3535000000, -1.915396e+001,
3536000000, -1.920456e+001,
3537000000, -1.927152e+001,
3538000000, -1.934609e+001,
3539000000, -1.942961e+001,
3540000000, -1.953636e+001,
3541000000, -1.965496e+001,
3542000000, -1.977205e+001,
3543000000, -1.991421e+001,
3544000000, -2.004561e+001,
3545000000, -2.017349e+001,
3546000000, -2.028905e+001,
3547000000, -2.039614e+001,
3548000000, -2.048303e+001,
3549000000, -2.056044e+001,
3550000000, -2.063020e+001,
3551000000, -2.069994e+001,
3552000000, -2.077454e+001,
3553000000, -2.083598e+001,
3554000000, -2.090805e+001,
3555000000, -2.096566e+001,
3556000000, -2.101828e+001,
3557000000, -2.106595e+001,
3558000000, -2.110912e+001,
3559000000, -2.115049e+001,
3560000000, -2.118528e+001,
3561000000, -2.119865e+001,
3562000000, -2.122499e+001,
3563000000, -2.122495e+001,
3564000000, -2.121080e+001,
3565000000, -2.118342e+001,
3566000000, -2.114837e+001,
3567000000, -2.110719e+001,
3568000000, -2.105082e+001,
3569000000, -2.101764e+001,
3570000000, -2.098919e+001,
3571000000, -2.098055e+001,
3572000000, -2.098260e+001,
3573000000, -2.099542e+001,
3574000000, -2.101698e+001,
3575000000, -2.104419e+001,
3576000000, -2.106969e+001,
3577000000, -2.107943e+001,
3578000000, -2.108680e+001,
3579000000, -2.109117e+001,
3580000000, -2.108579e+001,
3581000000, -2.107622e+001,
3582000000, -2.106387e+001,
3583000000, -2.104827e+001,
3584000000, -2.104256e+001,
3585000000, -2.103686e+001,
3586000000, -2.104082e+001,
3587000000, -2.104938e+001,
3588000000, -2.106191e+001,
3589000000, -2.108050e+001,
3590000000, -2.112294e+001,
3591000000, -2.118046e+001,
3592000000, -2.123884e+001,
3593000000, -2.133294e+001,
3594000000, -2.143849e+001,
3595000000, -2.155191e+001,
3596000000, -2.168278e+001,
3597000000, -2.181800e+001,
3598000000, -2.196051e+001,
3599000000, -2.210779e+001,
3600000000, -2.226625e+001,
3601000000, -2.242133e+001,
3602000000, -2.258128e+001,
3603000000, -2.273116e+001,
3604000000, -2.287332e+001,
3605000000, -2.300064e+001,
3606000000, -2.309936e+001,
3607000000, -2.317083e+001,
3608000000, -2.321453e+001,
3609000000, -2.323859e+001,
3610000000, -2.324697e+001,
3611000000, -2.325533e+001,
3612000000, -2.323973e+001,
3613000000, -2.321690e+001,
3614000000, -2.320476e+001,
3615000000, -2.320383e+001,
3616000000, -2.319295e+001,
3617000000, -2.321578e+001,
3618000000, -2.324164e+001,
3619000000, -2.328029e+001,
3620000000, -2.332708e+001,
3621000000, -2.337670e+001,
3622000000, -2.343170e+001,
3623000000, -2.350494e+001,
3624000000, -2.357599e+001,
3625000000, -2.364579e+001,
3626000000, -2.371476e+001,
3627000000, -2.378283e+001,
3628000000, -2.382314e+001,
3629000000, -2.384277e+001,
3630000000, -2.385091e+001,
3631000000, -2.382305e+001,
3632000000, -2.380359e+001,
3633000000, -2.376793e+001,
3634000000, -2.371603e+001,
3635000000, -2.366325e+001,
3636000000, -2.361073e+001,
3637000000, -2.355633e+001,
3638000000, -2.351688e+001,
3639000000, -2.348553e+001,
3640000000, -2.347136e+001,
3641000000, -2.346381e+001,
3642000000, -2.347448e+001,
3643000000, -2.351509e+001,
3644000000, -2.355448e+001,
3645000000, -2.363288e+001,
3646000000, -2.373822e+001,
3647000000, -2.387025e+001,
3648000000, -2.401384e+001,
3649000000, -2.420080e+001,
3650000000, -2.438922e+001,
3651000000, -2.459252e+001,
3652000000, -2.478603e+001,
3653000000, -2.497703e+001,
3654000000, -2.517602e+001,
3655000000, -2.530442e+001,
3656000000, -2.542889e+001,
3657000000, -2.551982e+001,
3658000000, -2.557725e+001,
3659000000, -2.561861e+001,
3660000000, -2.565056e+001,
3661000000, -2.566440e+001,
3662000000, -2.569028e+001,
3663000000, -2.570351e+001,
3664000000, -2.572176e+001,
3665000000, -2.575792e+001,
3666000000, -2.580994e+001,
3667000000, -2.586733e+001,
3668000000, -2.595064e+001,
3669000000, -2.601983e+001,
3670000000, -2.610829e+001,
3671000000, -2.619773e+001,
3672000000, -2.627547e+001,
3673000000, -2.634168e+001,
3674000000, -2.638959e+001,
3675000000, -2.643929e+001,
3676000000, -2.649503e+001,
3677000000, -2.653596e+001,
3678000000, -2.657571e+001,
3679000000, -2.658858e+001,
3680000000, -2.659074e+001,
3681000000, -2.659851e+001,
3682000000, -2.655685e+001,
3683000000, -2.651801e+001,
3684000000, -2.646917e+001,
3685000000, -2.643272e+001,
3686000000, -2.639652e+001,
3687000000, -2.638168e+001,
3688000000, -2.634724e+001,
3689000000, -2.636737e+001,
3690000000, -2.638603e+001,
3691000000, -2.641763e+001,
3692000000, -2.645496e+001,
3693000000, -2.652316e+001,
3694000000, -2.659914e+001,
3695000000, -2.670061e+001,
3696000000, -2.681858e+001,
3697000000, -2.692247e+001,
3698000000, -2.705812e+001,
3699000000, -2.719154e+001,
3700000000, -2.732147e+001,
3701000000, -2.744961e+001,
3702000000, -2.759097e+001,
3703000000, -2.769711e+001,
3704000000, -2.783440e+001,
3705000000, -2.795426e+001,
3706000000, -2.804033e+001,
3707000000, -2.810778e+001,
3708000000, -2.817120e+001,
3709000000, -2.821847e+001,
3710000000, -2.827643e+001,
3711000000, -2.831440e+001,
3712000000, -2.834650e+001,
3713000000, -2.841298e+001,
3714000000, -2.844864e+001,
3715000000, -2.849637e+001,
3716000000, -2.853806e+001,
3717000000, -2.856126e+001,
3718000000, -2.863713e+001,
3719000000, -2.869507e+001,
3720000000, -2.879073e+001,
3721000000, -2.887867e+001,
3722000000, -2.896225e+001,
3723000000, -2.903558e+001,
3724000000, -2.908042e+001,
3725000000, -2.907647e+001,
3726000000, -2.906059e+001,
3727000000, -2.900698e+001,
3728000000, -2.891445e+001,
3729000000, -2.881993e+001,
3730000000, -2.870264e+001,
3731000000, -2.858298e+001,
3732000000, -2.844586e+001,
3733000000, -2.830792e+001,
3734000000, -2.819863e+001,
3735000000, -2.808107e+001,
3736000000, -2.797598e+001,
3737000000, -2.788387e+001,
3738000000, -2.780441e+001,
3739000000, -2.772050e+001,
3740000000, -2.766528e+001,
3741000000, -2.761962e+001,
3742000000, -2.755788e+001,
3743000000, -2.753456e+001,
3744000000, -2.749129e+001,
3745000000, -2.744665e+001,
3746000000, -2.737195e+001,
3747000000, -2.730095e+001,
3748000000, -2.721691e+001,
3749000000, -2.715290e+001,
3750000000, -2.710146e+001,
3751000000, -2.709029e+001,
3752000000, -2.712339e+001,
3753000000, -2.720691e+001,
3754000000, -2.732327e+001,
3755000000, -2.747787e+001,
3756000000, -2.765772e+001,
3757000000, -2.783876e+001,
3758000000, -2.800675e+001,
3759000000, -2.815488e+001,
3760000000, -2.827365e+001,
3761000000, -2.839491e+001,
3762000000, -2.849307e+001,
3763000000, -2.855309e+001,
3764000000, -2.860131e+001,
3765000000, -2.862450e+001,
3766000000, -2.867263e+001,
3767000000, -2.871751e+001,
3768000000, -2.876679e+001,
3769000000, -2.880913e+001,
3770000000, -2.889340e+001,
3771000000, -2.895447e+001,
3772000000, -2.902415e+001,
3773000000, -2.907721e+001,
3774000000, -2.912132e+001,
3775000000, -2.911683e+001,
3776000000, -2.912053e+001,
3777000000, -2.912037e+001,
3778000000, -2.909908e+001,
3779000000, -2.904781e+001,
3780000000, -2.902262e+001,
3781000000, -2.901494e+001,
3782000000, -2.895730e+001,
3783000000, -2.891499e+001,
3784000000, -2.884114e+001,
3785000000, -2.878420e+001,
3786000000, -2.870815e+001,
3787000000, -2.865778e+001,
3788000000, -2.859087e+001,
3789000000, -2.852126e+001,
3790000000, -2.846690e+001,
3791000000, -2.839344e+001,
3792000000, -2.836851e+001,
3793000000, -2.831261e+001,
3794000000, -2.824237e+001,
3795000000, -2.815677e+001,
3796000000, -2.805697e+001,
3797000000, -2.792963e+001,
3798000000, -2.780430e+001,
3799000000, -2.764448e+001,
3800000000, -2.751611e+001,
3801000000, -2.736746e+001,
3802000000, -2.725889e+001,
3803000000, -2.715017e+001,
3804000000, -2.709041e+001,
3805000000, -2.705425e+001,
3806000000, -2.704608e+001,
3807000000, -2.704383e+001,
3808000000, -2.706023e+001,
3809000000, -2.707912e+001,
3810000000, -2.708788e+001,
3811000000, -2.709342e+001,
3812000000, -2.706563e+001,
3813000000, -2.703160e+001,
3814000000, -2.696704e+001,
3815000000, -2.690282e+001,
3816000000, -2.682918e+001,
3817000000, -2.675356e+001,
3818000000, -2.668216e+001,
3819000000, -2.662274e+001,
3820000000, -2.657623e+001,
3821000000, -2.656085e+001,
3822000000, -2.651662e+001,
3823000000, -2.648822e+001,
3824000000, -2.644647e+001,
3825000000, -2.641855e+001,
3826000000, -2.636403e+001,
3827000000, -2.630447e+001,
3828000000, -2.622870e+001,
3829000000, -2.614416e+001,
3830000000, -2.605874e+001,
3831000000, -2.597869e+001,
3832000000, -2.588936e+001,
3833000000, -2.579966e+001,
3834000000, -2.572040e+001,
3835000000, -2.564487e+001,
3836000000, -2.556533e+001,
3837000000, -2.548676e+001,
3838000000, -2.542439e+001,
3839000000, -2.535583e+001,
3840000000, -2.530081e+001,
3841000000, -2.522632e+001,
3842000000, -2.518623e+001,
3843000000, -2.515342e+001,
3844000000, -2.516265e+001,
3845000000, -2.516235e+001,
3846000000, -2.516114e+001,
3847000000, -2.516506e+001,
3848000000, -2.517248e+001,
3849000000, -2.514413e+001,
3850000000, -2.507887e+001,
3851000000, -2.500728e+001,
3852000000, -2.489424e+001,
3853000000, -2.476814e+001,
3854000000, -2.464252e+001,
3855000000, -2.451172e+001,
3856000000, -2.438881e+001,
3857000000, -2.429148e+001,
3858000000, -2.421343e+001,
