"S11 Log Mag"
"Frequency (Hz)","dB",
3370000000, -1.017702e+000,
3371000000, -1.022624e+000,
3372000000, -1.029197e+000,
3373000000, -1.040505e+000,
3374000000, -1.022446e+000,
3375000000, -1.042494e+000,
3376000000, -1.041419e+000,
3377000000, -1.035718e+000,
3378000000, -1.040114e+000,
3379000000, -1.041691e+000,
3380000000, -1.046089e+000,
3381000000, -1.043816e+000,
3382000000, -1.050319e+000,
3383000000, -1.043279e+000,
3384000000, -1.041717e+000,
3385000000, -1.039597e+000,
3386000000, -1.039545e+000,
3387000000, -1.042748e+000,
3388000000, -1.039343e+000,
3389000000, -1.053863e+000,
3390000000, -1.053886e+000,
3391000000, -1.050889e+000,
3392000000, -1.039950e+000,
3393000000, -1.047767e+000,
3394000000, -1.061231e+000,
3395000000, -1.065920e+000,
3396000000, -1.056275e+000,
3397000000, -1.078887e+000,
3398000000, -1.078810e+000,
3399000000, -1.099916e+000,
3400000000, -1.083326e+000,
3401000000, -1.093759e+000,
3402000000, -1.094148e+000,
3403000000, -1.099870e+000,
3404000000, -1.097311e+000,
3405000000, -1.114114e+000,
3406000000, -1.113287e+000,
3407000000, -1.109967e+000,
3408000000, -1.101473e+000,
3409000000, -1.117011e+000,
3410000000, -1.126572e+000,
3411000000, -1.119518e+000,
3412000000, -1.122225e+000,
3413000000, -1.119191e+000,
3414000000, -1.117848e+000,
3415000000, -1.123336e+000,
3416000000, -1.118172e+000,
3417000000, -1.122795e+000,
3418000000, -1.132090e+000,
3419000000, -1.124764e+000,
3420000000, -1.133154e+000,
3421000000, -1.133524e+000,
3422000000, -1.142330e+000,
3423000000, -1.135870e+000,
3424000000, -1.146499e+000,
3425000000, -1.142472e+000,
3426000000, -1.147773e+000,
3427000000, -1.145494e+000,
3428000000, -1.146076e+000,
3429000000, -1.160282e+000,
3430000000, -1.145066e+000,
3431000000, -1.163360e+000,
3432000000, -1.139899e+000,
3433000000, -1.160944e+000,
3434000000, -1.146230e+000,
3435000000, -1.150367e+000,
3436000000, -1.160143e+000,
3437000000, -1.152301e+000,
3438000000, -1.148523e+000,
3439000000, -1.158754e+000,
3440000000, -1.159960e+000,
3441000000, -1.159625e+000,
3442000000, -1.162292e+000,
