"S21 Log Mag"
"Frequency (Hz)","dB",
3753000000, -8.207290e-001,
3754000000, -8.217975e-001,
3755000000, -8.196933e-001,
3756000000, -8.190907e-001,
3757000000, -8.186628e-001,
3758000000, -8.200153e-001,
3759000000, -8.199338e-001,
3760000000, -8.152937e-001,
3761000000, -8.119142e-001,
3762000000, -8.175858e-001,
3763000000, -8.237141e-001,
3764000000, -8.193794e-001,
3765000000, -8.230919e-001,
3766000000, -8.159887e-001,
3767000000, -8.183140e-001,
3768000000, -8.251085e-001,
3769000000, -8.214123e-001,
3770000000, -8.208969e-001,
3771000000, -8.241497e-001,
3772000000, -8.286599e-001,
3773000000, -8.284253e-001,
3774000000, -8.284490e-001,
3775000000, -8.311301e-001,
3776000000, -8.334174e-001,
3777000000, -8.339219e-001,
3778000000, -8.314322e-001,
3779000000, -8.391518e-001,
3780000000, -8.417913e-001,
3781000000, -8.420520e-001,
3782000000, -8.379748e-001,
3783000000, -8.413389e-001,
3784000000, -8.454692e-001,
3785000000, -8.433267e-001,
3786000000, -8.438275e-001,
3787000000, -8.417481e-001,
3788000000, -8.445581e-001,
3789000000, -8.463364e-001,
3790000000, -8.463168e-001,
3791000000, -8.436632e-001,
3792000000, -8.438970e-001,
3793000000, -8.458025e-001,
3794000000, -8.446118e-001,
3795000000, -8.409815e-001,
3796000000, -8.441488e-001,
3797000000, -8.431972e-001,
3798000000, -8.407983e-001,
3799000000, -8.434311e-001,
3800000000, -8.397037e-001,
3801000000, -8.371994e-001,
3802000000, -8.388669e-001,
3803000000, -8.342179e-001,
3804000000, -8.352764e-001,
3805000000, -8.322734e-001,
3806000000, -8.316475e-001,
3807000000, -8.276954e-001,
3808000000, -8.305119e-001,
3809000000, -8.266353e-001,
3810000000, -8.285394e-001,
3811000000, -8.329406e-001,
3812000000, -8.296227e-001,
3813000000, -8.272764e-001,
3814000000, -8.274847e-001,
3815000000, -8.225808e-001,
3816000000, -8.190554e-001,
3817000000, -8.233770e-001,
3818000000, -8.229955e-001,
3819000000, -8.233876e-001,
3820000000, -8.166290e-001,
3821000000, -8.234312e-001,
3822000000, -8.169221e-001,
3823000000, -8.168345e-001,
3824000000, -8.172895e-001,
3825000000, -8.172356e-001,
3826000000, -8.160194e-001,
3827000000, -8.253123e-001,
3828000000, -8.240288e-001,
3829000000, -8.210531e-001,
3830000000, -8.182198e-001,
3831000000, -8.199412e-001,
3832000000, -8.198053e-001,
3833000000, -8.208662e-001,
3834000000, -8.185971e-001,
3835000000, -8.197217e-001,
3836000000, -8.135336e-001,
3837000000, -8.248342e-001,
3838000000, -8.174734e-001,
3839000000, -8.160063e-001,
3840000000, -8.243676e-001,
3841000000, -8.207738e-001,
3842000000, -8.190455e-001,
3843000000, -8.188224e-001,
3844000000, -8.209799e-001,
3845000000, -8.162102e-001,
3846000000, -8.193724e-001,
3847000000, -8.217212e-001,
3848000000, -8.202854e-001,
3849000000, -8.201249e-001,
3850000000, -8.227619e-001,
3851000000, -8.202390e-001,
3852000000, -8.184326e-001,
3853000000, -8.207226e-001,
3854000000, -8.176771e-001,
3855000000, -8.150121e-001,
3856000000, -8.184848e-001,
3857000000, -8.172695e-001,
3858000000, -8.201265e-001,
3859000000, -8.224400e-001,
3860000000, -8.155268e-001,
3861000000, -8.198593e-001,
3862000000, -8.175654e-001,
3863000000, -8.153732e-001,
3864000000, -8.166478e-001,
3865000000, -8.131555e-001,
3866000000, -8.139753e-001,
3867000000, -8.163985e-001,
3868000000, -8.134568e-001,
3869000000, -8.182535e-001,
3870000000, -8.109657e-001,
3871000000, -8.193576e-001,
3872000000, -8.149424e-001,
3873000000, -8.215057e-001,
3874000000, -8.187104e-001,
3875000000, -8.238483e-001,
3876000000, -8.152197e-001,
3877000000, -8.206971e-001,
3878000000, -8.192381e-001,
3879000000, -8.276986e-001,
3880000000, -8.292539e-001,
3881000000, -8.163394e-001,
3882000000, -8.146464e-001,
3883000000, -8.224074e-001,
3884000000, -8.318359e-001,
3885000000, -8.281556e-001,
3886000000, -8.352849e-001,
3887000000, -8.289310e-001,
3888000000, -8.327799e-001,
3889000000, -8.269967e-001,
3890000000, -8.361635e-001,
3891000000, -8.349293e-001,
3892000000, -8.262725e-001,
3893000000, -8.388855e-001,
3894000000, -8.250855e-001,
3895000000, -8.320732e-001,
3896000000, -8.323383e-001,
3897000000, -8.310854e-001,
3898000000, -8.293362e-001,
3899000000, -8.377022e-001,
3900000000, -8.268729e-001,
3901000000, -8.263698e-001,
3902000000, -8.284758e-001,
3903000000, -8.214731e-001,
3904000000, -8.349001e-001,
3905000000, -8.227853e-001,
3906000000, -8.261332e-001,
3907000000, -8.245139e-001,
3908000000, -8.251193e-001,
3909000000, -8.284885e-001,
3910000000, -8.254092e-001,
3911000000, -8.264386e-001,
3912000000, -8.170512e-001,
3913000000, -8.154569e-001,
3914000000, -8.097351e-001,
3915000000, -8.121589e-001,
3916000000, -8.159697e-001,
3917000000, -8.122639e-001,
3918000000, -8.127481e-001,
3919000000, -8.148627e-001,
3920000000, -8.131896e-001,
3921000000, -8.110398e-001,
3922000000, -8.032363e-001,
3923000000, -8.092945e-001,
3924000000, -8.066869e-001,
3925000000, -8.145042e-001,
