FILENAME,E:\T_23\23_USP\ACQUIREDDATA\4AHVF10.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,-179,180,1,FORWARD,
FREQ,SINGLE,1,10.5,
-072.513,078.1133,-051.567,-111.5005,
-072.901,077.2121,-051.570,-111.4938,
-073.550,075.6376,-051.573,-111.4835,
-074.123,073.6679,-051.571,-111.4991,
-074.471,071.6949,-051.567,-111.4887,
-074.938,065.1321,-051.564,-111.4956,
-075.410,059.8749,-051.562,-111.4923,
-075.424,054.5464,-051.551,-111.4793,
-075.110,044.9811,-051.541,-111.4961,
-074.808,037.7218,-051.536,-111.5058,
-074.394,030.9388,-051.547,-111.4931,
-073.688,022.8934,-051.546,-111.4940,
-073.236,017.9055,-051.544,-111.4889,
-072.873,012.2448,-051.553,-111.5062,
-072.597,004.5466,-051.533,-111.4856,
-072.460,000.3342,-051.560,-111.5015,
-072.214,-005.0389,-051.533,-111.4947,
-071.857,-010.2676,-051.533,-111.4895,
-071.534,-013.7003,-051.541,-111.4973,
-071.218,-017.1786,-051.556,-111.4908,
-070.843,-020.2281,-051.561,-111.4995,
-070.495,-021.8967,-051.565,-111.5051,
-070.043,-024.8613,-051.545,-111.5026,
-069.676,-027.3177,-051.530,-111.4961,
-069.406,-028.5567,-051.531,-111.5005,
-068.802,-031.8104,-051.524,-111.5087,
-068.459,-034.0670,-051.537,-111.4960,
-068.144,-035.8337,-051.550,-111.5007,
-067.780,-038.3111,-051.544,-111.5040,
-067.469,-039.5553,-051.542,-111.5176,
-067.326,-040.4545,-051.532,-111.5036,
-067.197,-041.8144,-051.525,-111.5019,
-067.188,-042.6016,-051.517,-111.5079,
-067.187,-043.5057,-051.521,-111.4969,
-067.152,-044.5489,-051.509,-111.5041,
-067.142,-045.3393,-051.514,-111.4971,
-067.116,-046.4849,-051.519,-111.4865,
-067.105,-047.7002,-051.527,-111.5268,
-067.148,-048.7159,-051.522,-111.5088,
-067.252,-049.1539,-051.535,-111.5079,
-067.285,-049.6222,-051.537,-111.5126,
-067.311,-050.0453,-051.535,-111.5226,
-067.462,-051.3978,-051.539,-111.5321,
-067.445,-053.3245,-051.546,-111.5151,
-067.582,-055.3916,-051.552,-111.5212,
-067.919,-058.7471,-051.531,-111.5249,
-068.330,-060.9268,-051.543,-111.5148,
-068.623,-063.6163,-051.555,-111.5145,
-069.182,-067.5937,-051.566,-111.5107,
-069.539,-071.3027,-051.594,-111.5293,
-069.886,-075.9004,-051.596,-111.5137,
-070.396,-083.4649,-051.567,-111.5089,
-070.643,-087.5210,-051.560,-111.5212,
-071.035,-093.4606,-051.585,-111.5103,
-071.606,-100.1130,-051.583,-111.5101,
-071.843,-105.1568,-051.575,-111.5368,
-072.183,-110.7590,-051.555,-111.5118,
-072.666,-117.3873,-051.556,-111.5158,
-073.180,-122.8175,-051.561,-111.5279,
-073.852,-131.6832,-051.562,-111.5217,
-074.807,-141.4747,-051.572,-111.5177,
-075.307,-150.6211,-051.580,-111.5231,
-076.017,-163.2281,-051.579,-111.5193,
-076.595,-172.8610,-051.599,-111.5297,
-077.430,-179.8177,-051.618,-111.5161,
-078.477,168.0811,-051.618,-111.5240,
-079.657,158.7072,-051.602,-111.5255,
-080.693,146.7706,-051.619,-111.5229,
-081.830,119.9666,-051.599,-111.5201,
-081.690,101.7975,-051.577,-111.5143,
-080.703,081.6985,-051.561,-111.5062,
-079.012,062.4773,-051.591,-111.5221,
-078.318,053.5504,-051.607,-111.5167,
-077.499,043.1574,-051.611,-111.5274,
-076.699,031.5335,-051.609,-111.5002,
-076.322,024.8198,-051.589,-111.5205,
-075.793,016.3142,-051.586,-111.5046,
-075.622,007.0380,-051.574,-111.4985,
-075.395,-001.5427,-051.567,-111.5014,
-075.254,-014.2533,-051.575,-111.5028,
-075.233,-025.1898,-051.583,-111.5207,
-075.002,-031.5261,-051.556,-111.5092,
-074.542,-041.7069,-051.575,-111.5122,
-074.260,-053.7033,-051.590,-111.5190,
-074.079,-064.9549,-051.589,-111.5214,
-073.850,-080.0452,-051.605,-111.5228,
-074.181,-088.6473,-051.608,-111.5210,
-074.696,-096.0125,-051.618,-111.5161,
-075.278,-112.5855,-051.602,-111.5265,
-075.244,-125.4398,-051.608,-111.5098,
-075.286,-137.7211,-051.589,-111.5116,
-075.290,-151.5242,-051.556,-111.5053,
-075.150,-162.2490,-051.564,-111.5025,
-074.974,-175.3996,-051.561,-111.5170,
-074.640,169.3204,-051.574,-111.5100,
-074.471,160.1620,-051.569,-111.5258,
-073.989,148.9675,-051.573,-111.5150,
-073.479,136.7756,-051.569,-111.5095,
-073.310,130.0543,-051.562,-111.5017,
-073.173,120.3361,-051.559,-111.5020,
-073.075,111.2569,-051.559,-111.5223,
-072.858,104.0089,-051.555,-111.5115,
-072.729,093.9923,-051.556,-111.5080,
-072.453,084.5901,-051.553,-111.4965,
-072.334,077.8626,-051.541,-111.5055,
-072.239,068.2374,-051.539,-111.5128,
-072.154,061.6732,-051.539,-111.5112,
-072.207,056.0551,-051.546,-111.5115,
-072.337,047.9545,-051.562,-111.5087,
-072.446,042.8679,-051.566,-111.5113,
-072.659,036.9051,-051.577,-111.5179,
-073.093,030.1661,-051.556,-111.5207,
-073.472,025.0063,-051.538,-111.5157,
-073.885,018.8799,-051.524,-111.5151,
-074.276,014.4899,-051.527,-111.5027,
-074.946,008.4362,-051.548,-111.5148,
-075.696,001.8595,-051.559,-111.5142,
-076.842,-005.9771,-051.557,-111.5268,
-077.503,-010.3368,-051.554,-111.5223,
-078.808,-015.6607,-051.543,-111.5123,
-080.370,-017.9965,-051.530,-111.5090,
-081.987,-020.5422,-051.512,-111.5117,
-084.968,-020.5977,-051.504,-111.5062,
-088.143,-016.2807,-051.505,-111.5121,
-091.172,000.5535,-051.504,-111.5092,
-092.273,044.4404,-051.512,-111.5069,
-088.533,069.8330,-051.504,-111.5138,
-085.288,082.4674,-051.529,-111.5162,
-082.405,089.5249,-051.529,-111.5240,
-080.179,092.9695,-051.532,-111.5090,
-079.122,091.7755,-051.531,-111.5201,
-077.884,090.5037,-051.560,-111.5242,
-077.399,090.9418,-051.535,-111.5159,
-077.087,087.5369,-051.548,-111.5292,
-076.907,083.7339,-051.532,-111.5048,
-076.775,079.9735,-051.528,-111.5134,
-076.156,074.2109,-051.533,-111.5118,
-075.368,069.6307,-051.544,-111.5131,
-074.912,067.7474,-051.554,-111.5278,
-074.428,065.4105,-051.527,-111.5286,
-073.875,064.0282,-051.537,-111.5159,
-073.608,063.4011,-051.528,-111.5110,
-073.098,061.1472,-051.526,-111.5011,
-072.698,059.1879,-051.534,-111.5059,
-072.334,057.2123,-051.519,-111.5040,
-072.036,052.9028,-051.547,-111.5134,
-071.880,049.8663,-051.544,-111.5169,
-071.717,047.3770,-051.542,-111.5035,
-071.514,043.3680,-051.543,-111.5220,
-071.341,038.4497,-051.533,-111.5148,
-071.060,034.7375,-051.534,-111.5183,
-070.745,030.0100,-051.535,-111.5166,
-070.591,025.9861,-051.546,-111.5308,
-070.292,021.7238,-051.571,-111.5263,
-070.289,015.6044,-051.587,-111.5260,
-070.237,011.7174,-051.570,-111.5084,
-070.256,007.4568,-051.559,-111.5148,
-070.212,001.8079,-051.541,-111.5078,
-070.274,-000.8841,-051.539,-111.5089,
-070.227,-005.2227,-051.548,-111.5214,
-070.296,-008.9512,-051.575,-111.5134,
-070.325,-010.7751,-051.573,-111.5144,
-070.741,-012.9994,-051.564,-111.5177,
-071.175,-015.7323,-051.576,-111.5130,
-071.543,-017.5179,-051.574,-111.5291,
-072.427,-021.1187,-051.553,-111.5116,
-073.238,-024.3436,-051.556,-111.5237,
-074.058,-026.8598,-051.546,-111.5208,
-075.385,-029.6269,-051.549,-111.5263,
-076.545,-031.5953,-051.545,-111.5098,
-077.997,-030.6920,-051.547,-111.5124,
-080.123,-028.0785,-051.541,-111.5073,
-081.610,-020.7299,-051.546,-111.5196,
-084.028,-004.2093,-051.551,-111.5159,
-086.782,022.4489,-051.579,-111.5127,
-087.765,039.4247,-051.595,-111.5218,
-087.259,063.8543,-051.589,-111.5052,
-086.442,065.9387,-051.582,-111.5079,
-085.625,067.9390,-051.583,-111.4943,
-083.788,068.1151,-051.576,-111.5184,
-082.128,066.7710,-051.580,-111.5061,
-081.110,065.6264,-051.570,-111.4957,
-079.726,062.8115,-051.601,-111.5066,
-078.618,060.3853,-051.596,-111.5069,
-078.308,060.5120,-051.600,-111.5216,
-077.561,059.7121,-051.586,-111.5062,
-077.042,057.8227,-051.590,-111.5254,
-076.327,056.7858,-051.581,-111.5198,
-075.809,058.2929,-051.570,-111.5135,
-075.491,058.3980,-051.579,-111.5111,
-075.294,057.3268,-051.573,-111.4984,
-075.033,056.3103,-051.573,-111.5192,
-074.865,055.5682,-051.564,-111.5007,
-074.616,053.8026,-051.555,-111.5022,
-073.810,051.1258,-051.532,-111.5030,
-073.030,050.3044,-051.537,-111.5180,
-072.517,050.9833,-051.542,-111.4974,
-071.860,052.6307,-051.564,-111.4971,
-071.680,053.7745,-051.568,-111.5005,
-071.396,055.9384,-051.596,-111.5170,
-071.042,058.6340,-051.612,-111.5084,
-071.317,059.2370,-051.591,-111.5134,
-071.234,060.3070,-051.571,-111.5106,
-070.988,061.6813,-051.587,-111.5065,
-070.758,062.8275,-051.586,-111.5104,
-070.506,065.3000,-051.593,-111.5106,
-070.408,067.7358,-051.595,-111.5218,
-070.391,068.6520,-051.600,-111.5232,
-070.306,070.9769,-051.606,-111.5206,
-070.364,072.5810,-051.599,-111.4994,
-070.488,074.3607,-051.588,-111.5024,
-070.680,075.9822,-051.592,-111.5098,
-070.718,077.2519,-051.592,-111.5110,
-070.752,079.1378,-051.578,-111.5098,
-070.663,081.6246,-051.572,-111.5122,
-070.619,083.8977,-051.575,-111.5132,
-070.772,088.5191,-051.553,-111.5158,
DATA_END,
