FILENAME,E:\T_23\23_USP\ACQUIREDDATA\2AVHF07.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,-179,180,1,FORWARD,
FREQ,SINGLE,1,7.5,
-057.620,-027.0040,-039.024,-111.3591,
-057.991,-023.1687,-039.008,-111.3556,
-058.285,-020.4691,-039.028,-111.3718,
-058.956,-016.4019,-039.031,-111.3660,
-059.620,-012.5919,-039.052,-111.3652,
-060.180,-009.2531,-039.055,-111.3480,
-061.161,-001.9418,-039.043,-111.3583,
-061.606,004.3451,-039.041,-111.3621,
-061.878,010.9147,-039.049,-111.3815,
-061.903,021.2691,-039.043,-111.3829,
-061.784,027.1727,-039.042,-111.3866,
-061.560,032.4547,-039.062,-111.3925,
-061.372,038.1442,-039.036,-111.3834,
-061.358,041.0212,-039.048,-111.3808,
-061.351,044.1099,-039.060,-111.3978,
-061.470,047.0756,-039.054,-111.4015,
-061.506,048.7264,-039.050,-111.3908,
-061.616,051.7253,-039.021,-111.3905,
-061.780,056.1324,-039.012,-111.3774,
-061.820,058.0410,-039.007,-111.3735,
-061.960,061.4402,-038.991,-111.3720,
-062.121,063.9477,-039.022,-111.3746,
-062.242,065.3154,-039.038,-111.3881,
-062.456,067.0715,-039.035,-111.4019,
-062.669,067.5807,-039.048,-111.3777,
-062.777,067.9277,-039.039,-111.3806,
-062.974,066.9107,-039.045,-111.3894,
-063.162,066.0361,-039.048,-111.4031,
-063.329,064.6674,-039.050,-111.4008,
-063.748,062.9764,-039.038,-111.3945,
-064.213,061.0789,-039.036,-111.3905,
-064.831,059.0613,-039.019,-111.3752,
-065.924,057.3531,-039.022,-111.3821,
-066.863,056.9100,-039.041,-111.3873,
-068.090,057.6650,-039.068,-111.3956,
-069.848,061.1030,-039.084,-111.4067,
-070.997,066.4055,-039.099,-111.4220,
-072.390,077.0183,-039.120,-111.4044,
-072.896,091.2238,-039.119,-111.4134,
-072.755,102.5709,-039.134,-111.4159,
-072.070,115.7659,-039.122,-111.4119,
-071.079,127.6238,-039.110,-111.4087,
-070.335,134.0198,-039.097,-111.4068,
-069.085,142.1853,-039.080,-111.4048,
-067.981,147.9865,-039.080,-111.3948,
-066.992,151.1311,-039.061,-111.3866,
-065.393,153.7212,-039.061,-111.3907,
-064.342,153.3342,-039.068,-111.3963,
-063.388,152.3149,-039.060,-111.3871,
-062.239,149.4167,-039.060,-111.3811,
-061.539,145.5252,-039.057,-111.3754,
-060.924,141.2883,-039.062,-111.3890,
-060.388,135.1073,-039.091,-111.4103,
-060.046,130.3388,-039.112,-111.3903,
-059.709,125.1655,-039.100,-111.4060,
-059.342,119.8034,-039.132,-111.4256,
-059.047,116.5089,-039.159,-111.4210,
-058.558,112.6813,-039.174,-111.4199,
-057.994,108.8284,-039.185,-111.4365,
-057.590,106.2471,-039.176,-111.4111,
-056.912,102.4775,-039.170,-111.4178,
-056.322,098.4653,-039.153,-111.4098,
-055.936,095.1344,-039.142,-111.4078,
-055.387,089.3860,-039.121,-111.4002,
-055.046,084.6062,-039.088,-111.3777,
-054.802,080.6593,-039.084,-111.3814,
-054.495,074.3938,-039.085,-111.3843,
-054.328,069.7564,-039.084,-111.3802,
-054.187,065.5776,-039.077,-111.4000,
-054.006,059.6299,-039.108,-111.4214,
-053.891,055.5368,-039.131,-111.4301,
-053.744,051.4165,-039.120,-111.4328,
-053.491,045.4771,-039.128,-111.4385,
-053.300,040.9492,-039.131,-111.4463,
-053.066,035.4114,-039.118,-111.4276,
-052.768,028.3017,-039.113,-111.4196,
-052.549,023.3061,-039.104,-111.4156,
-052.306,016.9990,-039.092,-111.4006,
-052.050,009.0062,-039.098,-111.3894,
-051.889,003.6500,-039.100,-111.3927,
-051.695,-003.5046,-039.107,-111.4020,
-051.477,-011.4604,-039.144,-111.4421,
-051.345,-016.7747,-039.159,-111.4420,
-051.183,-024.3961,-039.179,-111.4603,
-051.085,-030.9436,-039.194,-111.4625,
-051.039,-035.9862,-039.185,-111.4926,
-051.018,-044.1465,-039.164,-111.4904,
-050.980,-050.6801,-039.164,-111.4782,
-050.946,-056.5988,-039.150,-111.4764,
-050.853,-065.5144,-039.148,-111.4394,
-050.755,-072.0534,-039.139,-111.4382,
-050.657,-079.0905,-039.129,-111.4146,
-050.512,-088.3709,-039.135,-111.3996,
-050.403,-095.2251,-039.142,-111.4112,
-050.300,-103.2429,-039.137,-111.4130,
-050.214,-112.0666,-039.121,-111.4266,
-050.189,-118.5072,-039.126,-111.4259,
-050.168,-127.0337,-039.119,-111.4191,
-050.200,-136.4364,-039.113,-111.4260,
-050.255,-143.0322,-039.134,-111.4304,
-050.336,-152.4520,-039.151,-111.4257,
-050.460,-161.6997,-039.161,-111.4375,
-050.575,-168.4845,-039.158,-111.4146,
-050.751,-179.0971,-039.186,-111.4048,
-050.889,172.4239,-039.173,-111.4338,
-051.013,165.5688,-039.164,-111.4335,
-051.197,154.2709,-039.156,-111.4626,
-051.355,146.0162,-039.120,-111.4894,
-051.518,137.6548,-039.126,-111.4892,
-051.735,125.7673,-039.112,-111.4622,
-051.874,117.4723,-039.088,-111.4486,
-052.017,107.7590,-039.064,-111.4297,
-052.192,095.4795,-039.057,-111.3897,
-052.262,086.3978,-039.071,-111.3980,
-052.310,074.7143,-039.072,-111.4159,
-052.277,062.4733,-039.091,-111.4258,
-052.213,053.8747,-039.098,-111.4340,
-052.108,042.3378,-039.101,-111.4364,
-051.935,030.8781,-039.119,-111.4347,
-051.803,022.3181,-039.086,-111.4109,
-051.575,011.0016,-039.060,-111.4142,
-051.366,000.7306,-039.043,-111.3872,
-051.222,-006.8925,-039.069,-111.4113,
-050.947,-018.2872,-039.074,-111.4290,
-050.752,-027.0022,-039.078,-111.4403,
-050.616,-034.1065,-039.096,-111.4603,
-050.389,-045.0144,-039.094,-111.4771,
-050.223,-052.7849,-039.134,-111.4990,
-050.063,-060.4204,-039.160,-111.5115,
-049.840,-070.7178,-039.166,-111.5080,
-049.714,-077.5576,-039.178,-111.5199,
-049.611,-084.7641,-039.173,-111.5041,
-049.498,-094.0564,-039.165,-111.4885,
-049.456,-100.4271,-039.161,-111.4900,
-049.403,-107.9334,-039.127,-111.5107,
-049.353,-117.0779,-039.111,-111.5023,
-049.348,-123.0126,-039.088,-111.5041,
-049.348,-130.6876,-039.104,-111.5053,
-049.410,-139.3678,-039.053,-111.4734,
-049.474,-145.1294,-039.066,-111.4759,
-049.609,-153.2087,-039.041,-111.4618,
-049.766,-160.7709,-039.078,-111.4731,
-049.874,-165.9075,-039.092,-111.4763,
-050.080,-173.9798,-039.107,-111.4791,
-050.293,179.5514,-039.097,-111.4589,
-050.454,174.3507,-039.085,-111.4589,
-050.790,166.2386,-039.111,-111.4891,
-051.097,160.6906,-039.112,-111.4822,
-051.402,155.6524,-039.099,-111.4918,
-051.977,147.6896,-039.095,-111.4942,
-052.444,142.1992,-039.088,-111.4851,
-052.952,136.4783,-039.099,-111.4920,
-053.717,128.7814,-039.098,-111.4703,
-054.342,123.3499,-039.071,-111.4499,
-055.168,116.8575,-039.071,-111.4313,
-056.476,108.0801,-039.059,-111.4160,
-057.543,101.4955,-039.052,-111.4016,
-059.179,091.3238,-039.018,-111.3843,
-061.386,075.5732,-039.017,-111.3873,
-062.941,060.7256,-039.033,-111.3582,
-064.471,031.6813,-039.033,-111.3702,
-064.169,000.7229,-039.016,-111.3641,
-063.010,-018.0856,-039.031,-111.3715,
-060.978,-038.3190,-039.032,-111.3782,
-059.332,-050.7182,-038.996,-111.3856,
-058.175,-059.2040,-038.978,-111.3671,
-056.831,-069.1823,-038.981,-111.3660,
-055.953,-075.8536,-038.979,-111.3618,
-055.206,-081.6504,-039.008,-111.3773,
-054.246,-088.9055,-039.034,-111.3720,
-053.624,-093.7219,-039.036,-111.3848,
-053.046,-098.0833,-039.070,-111.3973,
-052.447,-102.9885,-039.068,-111.4029,
-052.104,-106.2587,-039.093,-111.4212,
-051.747,-109.9446,-039.104,-111.4349,
-051.366,-114.4767,-039.099,-111.4396,
-051.143,-117.3837,-039.083,-111.4285,
-050.878,-120.8726,-039.063,-111.4316,
-050.595,-124.6960,-039.022,-111.4129,
-050.416,-127.6231,-039.045,-111.4258,
-050.213,-131.0697,-039.026,-111.4191,
-050.030,-134.2980,-039.008,-111.4056,
-049.906,-136.3373,-038.989,-111.4194,
-049.835,-139.0902,-038.998,-111.4006,
-049.815,-141.4875,-038.996,-111.4001,
-049.826,-143.3553,-038.979,-111.4027,
-049.893,-146.0336,-038.973,-111.3959,
-049.987,-148.1951,-038.976,-111.4008,
-050.088,-149.7390,-038.998,-111.4219,
-050.265,-152.1262,-039.051,-111.4448,
-050.420,-153.7239,-039.066,-111.4492,
-050.562,-155.2509,-039.064,-111.4441,
-050.814,-157.0951,-039.065,-111.4513,
-051.013,-158.4224,-039.067,-111.4533,
-051.264,-160.0887,-039.061,-111.4644,
-051.636,-162.1202,-039.016,-111.4320,
-051.921,-163.7988,-039.003,-111.4210,
-052.330,-165.6308,-038.979,-111.4141,
-052.801,-168.1777,-038.952,-111.3805,
-053.172,-169.6644,-038.983,-111.4045,
-053.676,-171.8511,-038.943,-111.3553,
-054.301,-174.2767,-038.964,-111.3786,
-054.805,-175.9223,-038.979,-111.3817,
-055.559,-178.9674,-038.978,-111.4009,
-056.271,178.0159,-039.013,-111.4106,
-056.898,175.3036,-039.022,-111.4075,
-057.847,170.6658,-039.003,-111.4013,
-058.619,166.5311,-039.006,-111.3700,
-059.271,162.3061,-038.982,-111.3928,
-060.164,155.2850,-038.991,-111.3834,
-060.821,149.7057,-038.994,-111.3575,
-061.393,143.3037,-038.983,-111.3736,
-061.983,133.5844,-038.972,-111.3608,
-062.182,125.9852,-039.003,-111.3805,
-062.164,116.1712,-039.015,-111.3811,
-061.660,106.2463,-039.049,-111.4056,
-061.106,100.4130,-039.054,-111.4106,
-060.133,093.9062,-039.072,-111.4095,
DATA_END,
