FILENAME,E:\T_23\23_USP\ACQUIREDDATA\4AVHF063.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,180,-179,1,REVERSE,
FREQ,SINGLE,1,6.3,
-048.340,-131.4033,-037.488,-112.8084,
-048.416,-124.5647,-037.444,-112.7882,
-048.531,-117.0830,-037.425,-112.7774,
-048.779,-108.8670,-037.417,-112.7407,
-048.800,-103.0493,-037.434,-112.7686,
-049.009,-095.2189,-037.441,-112.7381,
-049.178,-088.1434,-037.429,-112.7118,
-049.299,-082.5483,-037.453,-112.7696,
-049.449,-075.0792,-037.471,-112.7771,
-049.581,-069.0299,-037.470,-112.7896,
-049.707,-063.8095,-037.489,-112.8078,
-049.889,-057.2891,-037.498,-112.8048,
-050.065,-051.8466,-037.471,-112.8036,
-050.227,-046.7687,-037.483,-112.8077,
-050.463,-040.3889,-037.458,-112.7811,
-050.682,-035.7222,-037.463,-112.7686,
-050.924,-030.8976,-037.476,-112.7860,
-051.302,-025.5056,-037.482,-112.8062,
-051.554,-022.0009,-037.472,-112.8071,
-051.963,-017.9300,-037.447,-112.7530,
-052.456,-013.5129,-037.472,-112.7793,
-052.817,-010.1213,-037.500,-112.7902,
-053.282,-006.2429,-037.497,-112.7695,
-053.898,-002.8485,-037.504,-112.7573,
-054.398,-000.3953,-037.492,-112.7498,
-055.052,002.7798,-037.516,-112.7564,
-055.791,005.3704,-037.505,-112.7714,
-056.407,007.3382,-037.508,-112.7749,
-057.320,009.0651,-037.492,-112.7706,
-058.211,009.4857,-037.502,-112.7472,
-059.020,009.2668,-037.507,-112.7566,
-060.264,007.6187,-037.511,-112.7442,
-061.257,005.8448,-037.524,-112.7411,
-062.205,003.2091,-037.515,-112.7294,
-063.627,-002.6330,-037.523,-112.7251,
-064.700,-009.0688,-037.528,-112.7383,
-065.739,-016.7194,-037.580,-112.7950,
-066.868,-027.5695,-037.560,-112.7614,
-067.669,-036.5920,-037.534,-112.7393,
-068.413,-049.9471,-037.537,-112.7425,
-068.372,-068.0941,-037.554,-112.7360,
-068.182,-080.8264,-037.570,-112.7659,
-067.163,-095.5894,-037.570,-112.7762,
-065.865,-106.8882,-037.559,-112.7600,
-064.721,-112.9978,-037.542,-112.7283,
-063.350,-120.0068,-037.513,-112.7515,
-062.178,-125.2987,-037.558,-112.7741,
-061.334,-129.3284,-037.558,-112.7918,
-060.283,-135.5152,-037.560,-112.8103,
-059.471,-140.9500,-037.551,-112.7817,
-058.606,-145.6367,-037.568,-112.8176,
-057.294,-151.7392,-037.538,-112.7940,
-056.260,-155.6050,-037.544,-112.7960,
-055.232,-158.1065,-037.554,-112.8211,
-053.982,-160.9544,-037.526,-112.8018,
-053.140,-162.1891,-037.526,-112.7863,
-052.363,-163.1309,-037.535,-112.7963,
-051.551,-164.1052,-037.542,-112.7828,
-050.971,-164.8512,-037.537,-112.7775,
-050.397,-165.8217,-037.506,-112.7694,
-049.799,-166.6712,-037.508,-112.7620,
-049.424,-167.4543,-037.473,-112.7581,
-049.027,-168.5217,-037.488,-112.7716,
-048.638,-169.7019,-037.463,-112.7525,
-048.418,-170.9399,-037.486,-112.7616,
-048.205,-171.9182,-037.499,-112.7760,
-048.118,-173.5679,-037.507,-112.7781,
-048.084,-175.2948,-037.503,-112.7808,
-048.126,-178.1094,-037.514,-112.7695,
-048.225,178.8670,-037.514,-112.7795,
-048.340,175.8108,-037.499,-112.7722,
-048.542,171.3407,-037.502,-112.7762,
-048.726,167.3921,-037.485,-112.7874,
-048.928,162.6099,-037.487,-112.7975,
-049.148,156.3638,-037.474,-112.8123,
-049.284,150.4725,-037.475,-112.8213,
-049.388,143.9643,-037.471,-112.7871,
-049.407,135.9230,-037.449,-112.7842,
-049.363,129.1839,-037.442,-112.7763,
-049.246,121.3177,-037.429,-112.7571,
-049.028,112.7472,-037.421,-112.7490,
-048.768,106.0969,-037.446,-112.7718,
-048.399,098.5535,-037.439,-112.7238,
-048.013,091.0238,-037.443,-112.7327,
-047.686,085.4492,-037.480,-112.7502,
-047.263,078.1220,-037.486,-112.7989,
-046.934,072.1057,-037.485,-112.8033,
-046.708,067.3060,-037.459,-112.7913,
-046.377,060.5187,-037.460,-112.7855,
-046.125,054.8945,-037.434,-112.7478,
-045.941,050.2513,-037.423,-112.7416,
-045.719,043.7693,-037.408,-112.7420,
-045.599,038.4495,-037.414,-112.7502,
-045.515,033.2612,-037.407,-112.7424,
-045.419,026.7543,-037.393,-112.7459,
-045.379,021.1079,-037.384,-112.7261,
-045.372,015.0915,-037.395,-112.7078,
-045.381,008.5844,-037.429,-112.7327,
-045.407,002.2901,-037.442,-112.7269,
-045.429,-004.4798,-037.456,-112.7408,
-045.451,-011.6514,-037.452,-112.7619,
-045.488,-018.0149,-037.459,-112.7780,
-045.518,-025.6852,-037.471,-112.7854,
-045.507,-032.9751,-037.478,-112.8253,
-045.543,-039.6669,-037.473,-112.8401,
-045.519,-047.8759,-037.452,-112.7929,
-045.506,-054.8576,-037.455,-112.7779,
-045.481,-061.0367,-037.426,-112.7660,
-045.534,-069.3678,-037.413,-112.7587,
-045.555,-075.6736,-037.427,-112.7461,
-045.594,-082.2223,-037.413,-112.7269,
-045.717,-090.6529,-037.443,-112.7583,
-045.800,-096.8333,-037.486,-112.8228,
-045.931,-103.5785,-037.504,-112.8537,
-046.089,-112.1810,-037.515,-112.8755,
-046.222,-118.2296,-037.530,-112.8814,
-046.402,-125.2385,-037.545,-112.8914,
-046.678,-133.1617,-037.539,-112.8942,
-046.880,-138.9574,-037.538,-112.8796,
-047.163,-146.5869,-037.535,-112.8754,
-047.521,-154.7566,-037.510,-112.8595,
-047.801,-161.1761,-037.466,-112.8250,
-048.194,-169.6398,-037.484,-112.8099,
-048.578,-178.0330,-037.461,-112.7698,
-048.867,175.3372,-037.440,-112.7704,
-049.317,165.5599,-037.445,-112.8014,
-049.719,156.3529,-037.472,-112.8227,
-050.029,149.3661,-037.514,-112.8541,
-050.506,138.4032,-037.530,-112.8414,
-050.883,128.7233,-037.531,-112.8780,
-051.133,120.1737,-037.512,-112.8577,
-051.440,107.3508,-037.522,-112.8494,
-051.653,097.8156,-037.507,-112.8301,
-051.775,088.7357,-037.493,-112.8069,
-051.918,076.3446,-037.500,-112.8185,
-051.946,067.1124,-037.486,-112.8294,
-051.925,057.2322,-037.481,-112.8202,
-051.819,045.8409,-037.484,-112.8327,
-051.693,037.5508,-037.475,-112.8213,
-051.520,028.6794,-037.455,-112.7889,
-051.318,018.9596,-037.463,-112.7861,
-051.108,011.7533,-037.483,-112.7756,
-050.912,003.6539,-037.509,-112.8066,
-050.712,-004.7009,-037.527,-112.8219,
-050.586,-010.8498,-037.529,-112.8273,
-050.480,-018.7708,-037.540,-112.8501,
-050.394,-025.6725,-037.532,-112.8682,
-050.338,-030.9410,-037.519,-112.8208,
-050.307,-038.1370,-037.514,-112.8336,
-050.350,-044.4324,-037.508,-112.8521,
-050.399,-049.5574,-037.514,-112.8355,
-050.485,-056.7863,-037.535,-112.8525,
-050.563,-062.4229,-037.526,-112.8378,
-050.636,-067.4792,-037.513,-112.8224,
-050.810,-074.6439,-037.500,-112.8230,
-050.976,-080.1338,-037.471,-112.7892,
-051.195,-085.7935,-037.464,-112.7886,
-051.496,-092.9988,-037.499,-112.8008,
-051.702,-098.3345,-037.500,-112.8077,
-051.968,-104.1000,-037.522,-112.8441,
-052.297,-111.2753,-037.522,-112.8415,
-052.500,-116.4607,-037.534,-112.8510,
-052.815,-122.7839,-037.530,-112.8482,
-053.130,-130.0590,-037.513,-112.8487,
-053.420,-135.6125,-037.504,-112.8270,
-053.837,-143.3391,-037.475,-112.8229,
-054.264,-150.2319,-037.470,-112.8215,
-054.663,-155.8192,-037.461,-112.8125,
-055.273,-164.0062,-037.444,-112.7754,
-055.835,-170.4068,-037.452,-112.7927,
-056.357,-176.4871,-037.467,-112.8098,
-057.168,174.8453,-037.484,-112.8165,
-057.817,168.0574,-037.476,-112.8272,
-058.391,161.2507,-037.471,-112.8377,
-059.281,151.6364,-037.506,-112.8410,
-059.890,143.5560,-037.498,-112.8416,
-060.534,134.2245,-037.494,-112.8103,
-061.275,121.5264,-037.465,-112.7862,
-061.717,110.9666,-037.481,-112.7573,
-062.193,098.8144,-037.466,-112.7721,
-062.495,084.0324,-037.437,-112.7489,
-062.739,072.7753,-037.436,-112.7533,
-062.693,059.9792,-037.425,-112.7125,
-062.581,047.9152,-037.434,-112.7320,
-062.479,039.3443,-037.434,-112.7414,
-062.199,029.7192,-037.446,-112.7398,
-061.890,019.9918,-037.428,-112.7512,
-061.623,013.0128,-037.460,-112.7683,
-061.172,003.6764,-037.458,-112.7682,
-060.728,-004.9332,-037.486,-112.7725,
-060.348,-012.0770,-037.496,-112.8083,
-059.872,-021.4362,-037.515,-112.8268,
-059.598,-028.0445,-037.504,-112.8185,
-059.454,-034.2607,-037.478,-112.8109,
-059.409,-041.5926,-037.454,-112.7973,
-059.477,-046.7044,-037.455,-112.8071,
-059.640,-051.3100,-037.445,-112.7801,
-059.881,-056.5029,-037.455,-112.8141,
-060.032,-060.5725,-037.460,-112.8004,
-060.220,-064.6263,-037.394,-112.7788,
-060.419,-069.8234,-037.433,-112.7920,
-060.669,-073.4797,-037.417,-112.7680,
-060.989,-078.2658,-037.471,-112.7955,
-061.444,-083.1174,-037.463,-112.8254,
-061.903,-086.3425,-037.485,-112.8178,
-062.601,-090.6090,-037.510,-112.8362,
-063.353,-094.4236,-037.514,-112.8366,
-064.070,-097.0181,-037.502,-112.8344,
-065.054,-100.6403,-037.511,-112.8223,
-065.902,-103.3368,-037.497,-112.8281,
-066.606,-106.8226,-037.505,-112.8457,
-067.836,-111.7858,-037.501,-112.8191,
-069.101,-115.7289,-037.497,-112.8300,
-070.878,-120.3872,-037.487,-112.8188,
-074.235,-126.7384,-037.479,-112.7977,
-077.911,-133.4286,-037.493,-112.8125,
-086.754,-157.6454,-037.519,-112.8388,
DATA_END,
