FILENAME,E:\T_23\23_USP\ACQUIREDDATA\4AHVF085.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,180,-179,1,REVERSE,
FREQ,SINGLE,1,8.45,
-079.874,-108.5650,-047.041,-110.6172,
-077.684,-103.3189,-047.029,-110.6300,
-075.839,-096.7416,-047.026,-110.6321,
-074.698,-092.6413,-047.048,-110.6334,
-073.921,-090.0649,-046.951,-110.6137,
-073.064,-083.5038,-047.054,-110.6245,
-072.454,-080.2139,-047.060,-110.6429,
-071.452,-075.2579,-047.066,-110.6404,
-070.705,-070.8725,-047.086,-110.6356,
-070.047,-066.9989,-047.086,-110.6500,
-069.475,-061.7105,-047.071,-110.6427,
-068.974,-057.3932,-047.055,-110.6349,
-068.482,-053.5595,-047.042,-110.6334,
-067.969,-048.3778,-047.049,-110.6320,
-067.580,-044.2573,-047.057,-110.6396,
-067.222,-040.0659,-047.060,-110.6440,
-066.829,-034.6673,-047.081,-110.6540,
-066.619,-030.6411,-047.092,-110.6403,
-066.494,-027.1231,-047.060,-110.6465,
-066.328,-022.7475,-047.047,-110.6507,
-066.251,-019.7372,-047.062,-110.6563,
-066.067,-016.3857,-047.012,-110.6489,
-065.908,-013.4848,-047.034,-110.6434,
-065.700,-011.3332,-047.058,-110.6523,
-065.493,-008.1204,-047.042,-110.6503,
-065.264,-004.9067,-047.031,-110.6494,
-065.104,-002.1660,-047.029,-110.6455,
-065.018,001.2205,-047.015,-110.6432,
-064.980,004.3510,-047.015,-110.6450,
-065.052,006.6544,-047.005,-110.6434,
-065.030,009.2899,-047.001,-110.6395,
-065.056,011.5178,-047.009,-110.6331,
-065.098,013.2296,-047.019,-110.6447,
-065.093,015.4477,-047.016,-110.6461,
-065.024,016.6093,-047.026,-110.6551,
-065.005,017.4427,-047.017,-110.6425,
-064.970,018.3859,-047.025,-110.6357,
-064.947,019.5564,-047.027,-110.6465,
-064.961,020.7046,-047.019,-110.6439,
-064.971,021.5553,-047.021,-110.6325,
-065.129,022.1012,-047.017,-110.6389,
-065.302,022.6617,-047.018,-110.6382,
-065.529,022.4178,-047.024,-110.6361,
-065.670,022.1666,-047.016,-110.6299,
-065.908,021.6538,-047.018,-110.6353,
-066.136,020.9504,-047.017,-110.6349,
-066.281,020.9037,-047.016,-110.6400,
-066.454,020.7896,-047.025,-110.6278,
-066.558,021.0266,-047.024,-110.6217,
-066.695,021.7055,-047.025,-110.6329,
-066.945,023.4350,-047.027,-110.6307,
-067.260,024.9821,-047.015,-110.6324,
-067.579,026.1886,-047.007,-110.6309,
-068.187,026.0682,-046.993,-110.6365,
-068.610,025.5012,-046.989,-110.6297,
-069.112,024.0354,-046.993,-110.6265,
-069.440,021.2223,-046.995,-110.6244,
-069.696,019.2100,-046.997,-110.6276,
-069.940,017.5962,-046.988,-110.6386,
-070.339,017.4666,-046.988,-110.6268,
-070.841,017.0052,-046.993,-110.6201,
-071.588,016.3247,-046.986,-110.6250,
-072.831,014.8976,-046.973,-110.6242,
-073.754,013.1272,-046.974,-110.6246,
-075.380,010.7375,-046.974,-110.6221,
-076.907,007.3357,-046.974,-110.6178,
-078.150,005.7608,-046.977,-110.6203,
-080.063,003.0953,-046.978,-110.6232,
-081.577,003.8971,-046.984,-110.6071,
-083.074,005.7238,-046.991,-110.6186,
-085.520,015.7068,-046.988,-110.6161,
-087.916,030.8030,-046.979,-110.6239,
-088.752,053.2938,-046.975,-110.6099,
-088.639,081.7866,-046.965,-110.6006,
-086.585,101.2923,-046.958,-110.6134,
-083.970,105.7988,-046.955,-110.6148,
-081.168,112.7712,-046.960,-110.6027,
-079.222,116.0833,-046.972,-110.6110,
-077.448,117.4830,-046.983,-110.6214,
-076.074,116.0840,-046.987,-110.6147,
-075.236,115.7035,-046.990,-110.6243,
-074.317,111.2947,-046.986,-110.6247,
-073.562,108.1593,-046.985,-110.6246,
-073.033,104.7113,-046.989,-110.6200,
-072.573,101.5478,-046.979,-110.6121,
-072.295,097.7243,-046.976,-110.6035,
-072.244,094.9134,-046.974,-110.6114,
-071.982,090.2952,-046.975,-110.6171,
-071.880,086.0669,-046.983,-110.6100,
-071.581,083.1719,-046.982,-110.6111,
-071.345,079.8551,-046.993,-110.6354,
-071.151,078.0481,-046.989,-110.6154,
-071.224,077.9487,-046.989,-110.6079,
-071.230,078.4157,-047.001,-110.6294,
-071.384,078.9540,-047.010,-110.6252,
-071.751,079.8003,-047.013,-110.6274,
-072.237,080.7850,-047.018,-110.6260,
-072.676,081.5718,-047.018,-110.6242,
-073.355,083.1007,-047.016,-110.6328,
-073.937,084.4641,-047.019,-110.6414,
-074.594,085.2524,-047.023,-110.6325,
-075.280,087.7842,-047.027,-110.6365,
-075.881,089.5481,-047.027,-110.6393,
-076.451,090.7734,-047.022,-110.6249,
-076.727,092.5042,-047.032,-110.6344,
-076.727,094.1688,-047.040,-110.6369,
-076.641,094.7907,-047.051,-110.6374,
-076.596,097.4238,-047.052,-110.6371,
-076.406,099.0147,-047.050,-110.6399,
-076.166,099.8340,-047.059,-110.6400,
-075.908,097.3181,-047.051,-110.6460,
-075.339,095.1047,-047.055,-110.6429,
-074.838,092.7727,-047.046,-110.6406,
-074.146,089.8437,-047.044,-110.6377,
-073.696,087.4086,-047.036,-110.6276,
-073.282,085.0931,-047.035,-110.6164,
-072.856,082.0087,-047.026,-110.6235,
-072.642,080.4826,-047.018,-110.6152,
-072.422,078.3873,-047.006,-110.6166,
-072.510,076.7689,-047.003,-110.6201,
-072.563,075.8068,-046.993,-110.6111,
-072.840,075.7186,-046.997,-110.6219,
-073.196,075.0711,-046.999,-110.6265,
-073.243,074.4170,-047.001,-110.6155,
-073.443,073.8326,-046.991,-110.6268,
-073.250,073.7013,-046.997,-110.6190,
-073.025,073.8451,-046.989,-110.6233,
-072.771,072.4534,-046.994,-110.6244,
-072.499,071.3954,-046.982,-110.6193,
-072.276,070.3594,-046.989,-110.6172,
-072.062,069.5900,-046.979,-110.6092,
-072.034,068.9907,-046.984,-110.6150,
-072.089,066.4270,-047.000,-110.6201,
-072.205,062.2684,-046.999,-110.6223,
-072.290,059.3262,-047.014,-110.6199,
-072.432,056.4501,-047.008,-110.6277,
-072.784,052.7782,-047.009,-110.6191,
-073.154,050.6969,-047.030,-110.6225,
-073.474,049.9631,-047.026,-110.6278,
-073.867,047.1623,-047.032,-110.6239,
-074.233,046.5495,-047.029,-110.6214,
-074.732,044.6988,-047.021,-110.6228,
-075.258,043.0157,-047.006,-110.6119,
-075.547,042.3072,-046.994,-110.6111,
-075.960,042.5328,-046.989,-110.6182,
-076.127,045.3537,-046.988,-110.6157,
-075.889,044.6954,-046.983,-110.6028,
-075.816,045.7179,-046.994,-110.6226,
-075.744,048.7213,-047.001,-110.6097,
-075.843,051.4158,-047.007,-110.6037,
-076.006,057.8986,-047.006,-110.6184,
-076.242,061.9485,-047.015,-110.6012,
-076.416,062.8651,-047.015,-110.6202,
-076.572,062.4146,-047.023,-110.6120,
-076.871,059.8357,-047.025,-110.6174,
-076.957,055.1697,-047.032,-110.6189,
-077.155,046.7385,-047.049,-110.6295,
-077.018,040.2172,-047.055,-110.6302,
-076.649,033.2783,-047.057,-110.6292,
-076.256,025.3405,-047.052,-110.6288,
-075.878,020.8461,-047.043,-110.6248,
-075.881,015.6784,-047.035,-110.6215,
-076.333,011.0859,-047.026,-110.6160,
-076.790,008.3871,-047.015,-110.6195,
-077.356,008.5627,-047.018,-110.6235,
-077.623,009.4135,-047.012,-110.6123,
-077.638,007.7164,-047.013,-110.6163,
-077.513,005.4640,-047.018,-110.6124,
-077.291,002.1295,-047.025,-110.6253,
-077.118,001.0247,-047.027,-110.6286,
-076.503,-001.3112,-047.031,-110.6189,
-075.621,-004.3339,-047.015,-110.6152,
-075.008,-007.8808,-047.026,-110.6246,
-074.551,-016.0979,-047.000,-110.6122,
-074.391,-022.4598,-047.026,-110.6199,
-074.445,-028.8125,-047.008,-110.6159,
-074.628,-035.6040,-047.014,-110.6109,
-074.871,-039.6605,-047.008,-110.6116,
-075.111,-041.5087,-047.005,-110.6105,
-075.550,-042.9126,-047.013,-110.6077,
-075.616,-043.9604,-047.019,-110.6081,
-075.917,-045.7858,-047.016,-110.6002,
-075.911,-047.1806,-047.026,-110.6056,
-075.684,-049.2270,-047.026,-110.6074,
-075.476,-051.8875,-047.026,-110.6110,
-075.369,-056.1637,-047.029,-110.6078,
-075.131,-060.0565,-047.028,-110.6106,
-075.239,-066.6060,-047.007,-110.6094,
-075.423,-073.7143,-046.991,-110.6090,
-075.639,-079.7353,-046.996,-110.6068,
-076.460,-089.8982,-046.987,-110.6021,
-077.165,-097.7462,-046.988,-110.6097,
-077.619,-106.3856,-046.987,-110.6118,
-078.201,-117.8502,-046.992,-110.6093,
-078.282,-125.1897,-046.992,-110.6100,
-078.458,-130.1411,-046.995,-110.6076,
-078.333,-133.1709,-047.002,-110.6026,
-078.395,-134.3952,-047.010,-110.6098,
-078.523,-134.0361,-047.005,-110.6069,
-079.041,-128.0947,-047.011,-110.6112,
-079.212,-121.3146,-047.013,-110.6084,
-079.488,-112.4731,-047.019,-110.6059,
-079.283,-102.5137,-047.026,-110.6174,
-078.585,-096.7725,-047.026,-110.6110,
-077.863,-094.1291,-047.023,-110.5984,
-077.397,-095.5359,-047.025,-110.6067,
-077.308,-096.0315,-047.012,-110.5887,
-077.430,-099.9092,-047.013,-110.5922,
-078.032,-102.6465,-047.006,-110.5951,
-078.381,-105.3455,-047.009,-110.5944,
-079.014,-108.4816,-047.019,-110.6023,
-079.378,-109.4074,-047.026,-110.6049,
-079.363,-111.3607,-047.032,-110.6024,
-079.311,-110.8630,-047.044,-110.6039,
-078.960,-112.4875,-047.044,-110.6071,
-078.528,-113.4695,-047.025,-110.6009,
-078.085,-116.1784,-047.036,-110.6042,
-077.641,-117.3996,-047.028,-110.6070,
-077.065,-119.3179,-047.015,-110.6138,
DATA_END,
