FILENAME,E:\T_23\23_USP\ACQUIREDDATA\3AVVF07.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,-179,180,1,FORWARD,
FREQ,SINGLE,1,7.5,
-056.820,081.5120,-039.205,-111.6556,
-057.018,082.8356,-039.212,-111.6726,
-057.129,083.7248,-039.243,-111.6780,
-057.294,084.1122,-039.191,-111.6611,
-057.387,084.4501,-039.189,-111.6364,
-057.530,084.2030,-039.160,-111.6342,
-057.765,083.4979,-039.152,-111.6109,
-057.990,082.1591,-039.125,-111.6218,
-058.431,081.8262,-039.136,-111.6179,
-059.134,081.8141,-039.121,-111.6086,
-059.608,081.7813,-039.116,-111.6060,
-060.023,081.5476,-039.124,-111.6280,
-060.546,081.1173,-039.120,-111.6171,
-060.528,080.4148,-039.094,-111.6007,
-060.684,080.3240,-039.097,-111.6048,
-061.389,079.9854,-039.136,-111.6076,
-061.755,079.3335,-039.119,-111.6164,
-062.395,078.0879,-039.148,-111.5967,
-063.080,078.2374,-039.170,-111.6126,
-063.230,078.6336,-039.171,-111.6246,
-063.320,079.7577,-039.185,-111.6324,
-063.815,080.5333,-039.182,-111.6416,
-063.926,080.8517,-039.189,-111.6434,
-064.279,082.5252,-039.173,-111.6356,
-064.308,083.0078,-039.196,-111.6506,
-064.173,083.3417,-039.170,-111.6486,
-064.326,084.7696,-039.124,-111.6058,
-064.441,086.1592,-039.123,-111.6141,
-064.497,088.0920,-039.118,-111.6195,
-064.444,091.7079,-039.081,-111.5963,
-064.217,093.9829,-039.100,-111.6027,
-063.888,096.5593,-039.109,-111.6242,
-063.230,099.0046,-039.083,-111.5896,
-062.668,099.4549,-039.100,-111.6018,
-062.041,098.6457,-039.072,-111.5782,
-061.414,096.8598,-039.076,-111.5816,
-061.126,094.9117,-039.057,-111.5859,
-060.801,091.2703,-039.064,-111.5771,
-060.662,086.2486,-039.072,-111.5773,
-060.624,082.1827,-039.049,-111.5593,
-060.555,076.8145,-039.055,-111.5800,
-060.552,070.8524,-039.062,-111.5874,
-060.518,067.1233,-039.067,-111.5820,
-060.395,061.7733,-039.068,-111.5973,
-060.163,057.0869,-039.085,-111.6048,
-059.918,053.8815,-039.086,-111.6197,
-059.357,048.2624,-039.086,-111.6067,
-058.892,043.2290,-039.106,-111.6325,
-058.405,038.7271,-039.125,-111.6377,
-057.814,031.7555,-039.112,-111.6525,
-057.456,025.9645,-039.106,-111.6403,
-057.231,020.6290,-039.088,-111.6386,
-057.095,013.2869,-039.091,-111.6301,
-057.124,007.5868,-039.068,-111.6212,
-057.201,001.7960,-039.079,-111.6059,
-057.276,-005.3013,-039.040,-111.6074,
-057.304,-010.0248,-039.051,-111.6197,
-057.202,-014.9419,-039.079,-111.6262,
-056.904,-020.4130,-039.066,-111.6335,
-056.642,-024.2360,-039.048,-111.6273,
-056.213,-029.5795,-039.037,-111.6223,
-055.783,-035.2978,-039.055,-111.6585,
-055.507,-039.4318,-039.064,-111.6718,
-055.126,-045.5304,-039.066,-111.6611,
-054.903,-051.2165,-039.091,-111.6801,
-054.734,-056.0904,-039.103,-111.6733,
-054.576,-062.9197,-039.100,-111.6548,
-054.488,-067.9236,-039.101,-111.6678,
-054.448,-072.5417,-039.100,-111.6548,
-054.390,-078.8594,-039.082,-111.6451,
-054.366,-083.6095,-039.118,-111.6502,
-054.308,-088.6790,-039.126,-111.6555,
-054.204,-095.1163,-039.085,-111.6267,
-054.089,-099.8462,-039.080,-111.6440,
-053.953,-105.8438,-039.097,-111.6544,
-053.759,-113.1754,-039.094,-111.6771,
-053.610,-118.5151,-039.096,-111.6649,
-053.436,-125.5006,-039.044,-111.6560,
-053.262,-133.8305,-039.066,-111.6841,
-053.157,-139.2712,-039.073,-111.6933,
-052.985,-147.0943,-039.072,-111.6576,
-052.783,-155.2497,-039.051,-111.6463,
-052.680,-160.6948,-039.043,-111.6278,
-052.560,-169.0853,-039.063,-111.6372,
-052.458,-176.0605,-039.072,-111.6257,
-052.405,178.5995,-039.068,-111.6387,
-052.342,169.2429,-039.093,-111.6609,
-052.307,162.5134,-039.071,-111.6558,
-052.249,156.3846,-039.092,-111.6949,
-052.159,146.6410,-039.086,-111.7112,
-052.066,139.6822,-039.107,-111.7284,
-051.955,132.4915,-039.116,-111.7476,
-051.790,122.4997,-039.102,-111.7458,
-051.652,115.4223,-039.141,-111.7518,
-051.538,107.2714,-039.142,-111.7097,
-051.400,096.7847,-039.163,-111.6991,
-051.321,089.3828,-039.143,-111.6904,
-051.229,080.6214,-039.110,-111.6746,
-051.143,070.4910,-039.126,-111.7032,
-051.083,063.1767,-039.105,-111.7021,
-051.043,053.4769,-039.113,-111.7281,
-051.033,043.8294,-039.091,-111.7198,
-051.041,036.5100,-039.123,-111.7340,
-051.040,025.5524,-039.127,-111.7227,
-050.984,016.0631,-039.096,-111.6727,
-050.927,008.0372,-039.098,-111.6715,
-050.796,-003.5930,-039.117,-111.6772,
-050.722,-012.1539,-039.123,-111.6975,
-050.635,-020.5033,-039.094,-111.6970,
-050.511,-032.3655,-039.117,-111.7430,
-050.436,-040.8804,-039.115,-111.7492,
-050.342,-050.4867,-039.134,-111.7390,
-050.229,-061.8817,-039.170,-111.7343,
-050.124,-070.0514,-039.171,-111.7260,
-049.989,-079.8440,-039.174,-111.6854,
-049.819,-091.2379,-039.201,-111.6746,
-049.681,-099.2795,-039.199,-111.6971,
-049.512,-109.5982,-039.171,-111.7083,
-049.328,-119.9708,-039.186,-111.7298,
-049.205,-127.5605,-039.189,-111.7346,
-049.015,-138.2388,-039.136,-111.6843,
-048.848,-148.2100,-039.125,-111.6909,
-048.711,-155.3089,-039.130,-111.6603,
-048.532,-165.4714,-039.132,-111.6667,
-048.378,-174.5130,-039.145,-111.6492,
-048.245,178.4635,-039.177,-111.6413,
-048.065,168.2139,-039.137,-111.6572,
-047.923,160.4768,-039.129,-111.6816,
-047.818,153.0142,-039.138,-111.6976,
-047.666,143.0073,-039.143,-111.6941,
-047.575,135.8791,-039.118,-111.6568,
-047.504,128.4325,-039.098,-111.6651,
-047.441,119.0682,-039.120,-111.6877,
-047.420,112.3824,-039.110,-111.6636,
-047.382,104.4951,-039.152,-111.6721,
-047.359,095.0960,-039.167,-111.6650,
-047.377,088.9933,-039.164,-111.6519,
-047.418,081.6482,-039.170,-111.6755,
-047.493,072.9518,-039.200,-111.6955,
-047.588,066.9540,-039.192,-111.7009,
-047.740,058.7870,-039.169,-111.7094,
-047.939,050.4523,-039.147,-111.7002,
-048.063,044.6909,-039.158,-111.6923,
-048.284,036.2565,-039.158,-111.6819,
-048.498,028.6806,-039.136,-111.6912,
-048.671,022.9481,-039.130,-111.6690,
-048.964,014.3580,-039.143,-111.6640,
-049.223,007.9901,-039.108,-111.6371,
-049.493,001.9813,-039.155,-111.6260,
-049.969,-006.6934,-039.135,-111.6515,
-050.324,-013.2924,-039.121,-111.6253,
-050.728,-020.5121,-039.109,-111.6231,
-051.263,-029.6217,-039.128,-111.6456,
-051.640,-035.9087,-039.092,-111.6437,
-052.136,-043.9463,-039.114,-111.6360,
-052.831,-054.0275,-039.125,-111.6484,
-053.366,-061.3582,-039.125,-111.6493,
-054.139,-071.5961,-039.133,-111.6295,
-055.039,-083.7580,-039.143,-111.6228,
-055.594,-093.2323,-039.136,-111.6368,
-056.245,-107.6737,-039.135,-111.6329,
-056.620,-123.4481,-039.144,-111.6308,
-056.663,-134.9885,-039.143,-111.6426,
-056.404,-151.9204,-039.142,-111.6410,
-056.061,-164.4290,-039.135,-111.6297,
-055.673,-173.7321,-039.117,-111.6133,
-055.098,173.3802,-039.123,-111.5962,
-054.654,164.6661,-039.106,-111.6071,
-054.186,156.8628,-039.094,-111.6099,
-053.481,146.6158,-039.082,-111.6295,
-052.992,140.3098,-039.071,-111.6384,
-052.490,134.7213,-039.070,-111.6685,
-051.964,128.7467,-039.062,-111.6388,
-051.659,124.9098,-039.054,-111.6306,
-051.401,120.1925,-039.066,-111.6358,
-051.124,115.1181,-039.075,-111.6516,
-050.992,111.5071,-039.075,-111.6384,
-050.848,107.3084,-039.028,-111.6143,
-050.669,102.0205,-039.071,-111.6295,
-050.538,098.7020,-039.078,-111.6180,
-050.365,094.5503,-039.069,-111.6127,
-050.202,090.4759,-039.088,-111.6155,
-050.116,088.0775,-039.046,-111.6016,
-050.061,085.0744,-039.057,-111.6064,
-050.049,082.1031,-039.040,-111.6177,
-050.082,079.9143,-039.052,-111.6235,
-050.152,076.5374,-039.072,-111.6168,
-050.242,073.9898,-039.073,-111.6450,
-050.337,071.9247,-039.059,-111.6330,
-050.488,068.9345,-039.057,-111.6339,
-050.573,066.5413,-039.023,-111.6382,
-050.658,064.0716,-039.018,-111.6190,
-050.795,061.6871,-038.993,-111.6071,
-050.940,059.5786,-039.016,-111.6367,
-051.092,057.4315,-039.009,-111.6167,
-051.368,055.0003,-039.014,-111.6146,
-051.583,053.1120,-039.009,-111.6548,
-051.843,050.8116,-039.021,-111.6416,
-052.143,048.2033,-039.030,-111.6340,
-052.340,046.3798,-039.048,-111.6514,
-052.643,044.1894,-039.086,-111.6726,
-052.961,042.4833,-039.090,-111.6824,
-053.227,041.3904,-039.069,-111.6790,
-053.652,039.7628,-039.070,-111.6674,
-054.083,038.1972,-039.077,-111.6614,
-054.445,037.1178,-039.097,-111.6631,
-055.006,034.9865,-039.101,-111.6763,
-055.479,033.3760,-039.111,-111.6755,
-055.877,031.7003,-039.126,-111.6899,
-056.456,029.0166,-039.128,-111.7034,
-056.896,027.6025,-039.127,-111.7005,
-057.338,026.2750,-039.124,-111.6856,
-057.956,024.6698,-039.127,-111.6626,
-058.475,023.6697,-039.086,-111.6560,
-059.163,021.1782,-039.076,-111.6728,
-059.921,016.8735,-039.020,-111.6147,
-060.349,012.6070,-039.026,-111.6307,
-060.847,005.5565,-039.001,-111.6235,
DATA_END,
