FILENAME,E:\T_23\23_USP\ACQUIREDDATA\2AHHF07.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,-179,180,1,FORWARD,
FREQ,SINGLE,1,7.5,
-063.466,165.2638,-046.283,-113.9939,
-063.624,167.9522,-046.293,-113.9997,
-063.844,173.4651,-046.261,-113.9829,
-063.965,177.8026,-046.234,-113.9747,
-063.965,-177.9945,-046.222,-113.9707,
-063.727,-171.4762,-046.224,-113.9751,
-063.530,-167.7797,-046.187,-113.9625,
-063.353,-164.8091,-046.149,-113.9514,
-063.179,-160.7677,-046.149,-113.9440,
-063.131,-158.3402,-046.168,-113.9583,
-063.194,-155.4406,-046.178,-113.9652,
-063.258,-152.1193,-046.216,-113.9738,
-063.302,-149.6896,-046.220,-113.9700,
-063.348,-146.9439,-046.244,-113.9780,
-063.311,-143.9641,-046.229,-113.9800,
-063.298,-142.3542,-046.244,-113.9880,
-063.190,-139.9359,-046.239,-113.9781,
-063.077,-137.9272,-046.209,-113.9833,
-062.999,-136.3081,-046.205,-113.9720,
-062.835,-135.0251,-046.203,-113.9701,
-062.481,-133.2518,-046.217,-113.9736,
-062.188,-132.5698,-046.219,-113.9753,
-061.776,-132.1783,-046.259,-113.9822,
-061.407,-132.4266,-046.279,-113.9889,
-061.169,-133.1266,-046.296,-113.9901,
-060.939,-135.1507,-046.289,-113.9921,
-060.833,-136.4155,-046.271,-113.9987,
-060.890,-137.3296,-046.284,-114.0024,
-061.024,-139.1059,-046.267,-114.0089,
-061.203,-140.1575,-046.258,-113.9926,
-061.353,-140.5861,-046.237,-113.9901,
-061.580,-141.0213,-046.194,-113.9864,
-061.689,-141.0490,-046.182,-113.9838,
-061.700,-140.7233,-046.174,-113.9911,
-061.687,-139.9106,-046.172,-113.9782,
-061.609,-139.4132,-046.186,-113.9814,
-061.487,-139.5242,-046.177,-113.9828,
-061.411,-140.0633,-046.150,-113.9722,
-061.403,-140.7328,-046.146,-113.9722,
-061.356,-141.8521,-046.150,-113.9574,
-061.400,-142.8785,-046.174,-113.9528,
-061.476,-143.7567,-046.182,-113.9551,
-061.519,-144.9812,-046.203,-113.9589,
-061.658,-145.9795,-046.225,-113.9660,
-061.741,-146.7009,-046.228,-113.9739,
-061.916,-148.0693,-046.231,-113.9793,
-062.005,-148.6451,-046.217,-113.9784,
-062.087,-149.4222,-046.224,-113.9713,
-062.179,-150.9190,-046.218,-113.9818,
-062.336,-152.4226,-046.204,-113.9785,
-062.434,-154.2344,-046.167,-113.9611,
-062.684,-157.1354,-046.154,-113.9449,
-062.910,-159.8723,-046.130,-113.9473,
-063.135,-162.8180,-046.139,-113.9383,
-063.378,-165.9454,-046.174,-113.9564,
-063.639,-167.6591,-046.176,-113.9568,
-063.949,-169.1850,-046.178,-113.9340,
-064.479,-170.0112,-046.180,-113.9420,
-064.905,-170.4706,-046.183,-113.9423,
-065.457,-169.8143,-046.152,-113.9245,
-066.185,-168.6832,-046.168,-113.9234,
-066.710,-168.5170,-046.186,-113.9140,
-067.460,-168.7900,-046.198,-113.9179,
-068.181,-169.0524,-046.175,-113.9038,
-068.720,-170.5704,-046.173,-113.8930,
-069.527,-173.4312,-046.187,-113.9014,
-070.169,-174.7653,-046.176,-113.8909,
-070.772,-177.2011,-046.158,-113.8865,
-071.824,-179.9245,-046.170,-113.8891,
-072.148,179.0841,-046.181,-113.8933,
-072.697,179.0763,-046.178,-113.9129,
-073.159,178.0542,-046.185,-113.9256,
-073.410,177.1143,-046.180,-113.9173,
-073.817,175.6230,-046.168,-113.9322,
-074.164,175.8870,-046.182,-113.9551,
-074.399,175.8621,-046.177,-113.9491,
-074.584,177.2066,-046.173,-113.9642,
-075.010,-179.7598,-046.163,-113.9585,
-075.243,-178.3778,-046.144,-113.9542,
-075.051,-173.7903,-046.141,-113.9614,
-075.319,-165.4739,-046.160,-113.9507,
-075.286,-162.9628,-046.161,-113.9564,
-074.869,-161.2986,-046.175,-113.9561,
-074.301,-159.3141,-046.172,-113.9631,
-074.045,-158.6211,-046.153,-113.9602,
-073.479,-158.4008,-046.150,-113.9500,
-073.243,-157.8268,-046.150,-113.9609,
-073.057,-156.8732,-046.173,-113.9691,
-073.226,-156.3716,-046.200,-113.9710,
-073.147,-156.8480,-046.184,-113.9696,
-072.824,-155.0598,-046.195,-113.9638,
-072.594,-154.5173,-046.212,-113.9699,
-072.190,-152.4126,-046.228,-113.9702,
-071.728,-153.6220,-046.218,-113.9669,
-071.084,-153.9588,-046.203,-113.9813,
-070.495,-153.0221,-046.185,-113.9693,
-069.925,-154.4189,-046.164,-113.9632,
-069.276,-156.1866,-046.130,-113.9573,
-068.833,-156.3647,-046.120,-113.9440,
-068.355,-157.5066,-046.103,-113.9332,
-068.002,-159.0739,-046.126,-113.9435,
-067.813,-159.4081,-046.122,-113.9263,
-067.474,-160.2739,-046.112,-113.9291,
-067.289,-161.0407,-046.125,-113.9291,
-067.145,-161.8038,-046.143,-113.9322,
-066.852,-162.5708,-046.145,-113.9328,
-066.584,-162.0845,-046.162,-113.9327,
-066.262,-161.8868,-046.157,-113.9454,
-065.726,-162.2734,-046.146,-113.9460,
-065.519,-163.0071,-046.121,-113.9276,
-065.052,-164.9568,-046.125,-113.9301,
-064.647,-167.8685,-046.145,-113.9528,
-064.454,-170.6085,-046.171,-113.9509,
-064.107,-174.1495,-046.172,-113.9557,
-063.800,-178.8303,-046.153,-113.9390,
-063.691,178.3837,-046.166,-113.9463,
-063.347,175.1627,-046.171,-113.9485,
-062.978,171.7258,-046.176,-113.9407,
-062.745,169.7264,-046.161,-113.9316,
-062.395,167.3220,-046.143,-113.9370,
-062.082,165.2322,-046.159,-113.9409,
-061.827,163.1198,-046.174,-113.9365,
-061.478,160.4492,-046.166,-113.9226,
-061.255,158.4371,-046.158,-113.9251,
-061.086,156.9887,-046.150,-113.9326,
-060.909,154.0522,-046.136,-113.9292,
-060.742,151.7729,-046.125,-113.9191,
-060.593,149.8031,-046.118,-113.9274,
-060.464,146.4158,-046.092,-113.9366,
-060.354,144.1646,-046.082,-113.9346,
-060.287,142.3210,-046.069,-113.9398,
-060.185,139.2137,-046.103,-113.9493,
-060.181,137.6442,-046.095,-113.9380,
-060.157,135.3504,-046.158,-113.9711,
-060.148,132.1508,-046.200,-113.9823,
-060.105,130.6131,-046.222,-114.0032,
-060.048,128.4799,-046.225,-114.0035,
-059.989,126.6192,-046.220,-113.9987,
-059.927,125.2296,-046.214,-114.0006,
-059.880,123.3015,-046.198,-113.9992,
-059.896,121.0002,-046.195,-114.0037,
-059.871,119.5782,-046.181,-113.9855,
-059.835,117.6013,-046.155,-114.0129,
-059.762,115.7172,-046.158,-114.0234,
-059.704,114.1974,-046.193,-114.0291,
-059.661,112.0597,-046.200,-114.0310,
-059.682,110.2181,-046.187,-114.0398,
-059.655,108.4337,-046.170,-114.0384,
-059.688,106.1047,-046.213,-114.0435,
-059.695,104.1346,-046.195,-114.0399,
-059.732,102.6668,-046.173,-114.0326,
-059.835,100.9708,-046.199,-114.0438,
-059.932,099.3725,-046.209,-114.0497,
-060.039,097.5709,-046.228,-114.0440,
-060.094,095.1436,-046.226,-114.0434,
-060.091,093.5274,-046.203,-114.0312,
-060.027,091.9896,-046.183,-114.0309,
-059.916,090.5083,-046.223,-114.0455,
-059.861,089.4628,-046.235,-114.0420,
-059.884,089.0164,-046.228,-114.0503,
-059.964,088.6163,-046.226,-114.0396,
-060.060,088.2558,-046.201,-114.0220,
-060.211,087.6304,-046.207,-114.0464,
-060.336,086.7573,-046.199,-114.0401,
-060.505,086.0829,-046.202,-114.0391,
-060.696,085.0313,-046.224,-114.0427,
-060.783,084.0622,-046.210,-114.0406,
-060.852,083.7850,-046.234,-114.0459,
-060.951,082.5834,-046.201,-114.0494,
-061.089,081.8253,-046.231,-114.0344,
-061.217,081.5631,-046.179,-114.0073,
-061.550,080.7441,-046.152,-113.9915,
-061.834,080.1216,-046.142,-113.9722,
-062.295,079.2443,-046.193,-113.9730,
-062.766,078.0576,-046.146,-113.9636,
-063.280,077.0555,-046.148,-113.9578,
-064.001,077.3353,-046.155,-113.9671,
-064.704,077.7848,-046.175,-113.9885,
-065.290,077.7299,-046.158,-113.9873,
-066.473,078.5024,-046.214,-114.0018,
-067.411,079.4328,-046.233,-114.0026,
-067.938,078.6864,-046.214,-114.0069,
-068.475,079.2906,-046.231,-114.0129,
-069.005,078.9964,-046.220,-114.0125,
-069.110,079.9594,-046.214,-114.0067,
-069.292,078.8048,-046.166,-113.9985,
-069.454,080.0256,-046.174,-113.9988,
-069.651,080.7912,-046.133,-113.9910,
-069.999,081.3212,-046.114,-113.9977,
-070.191,083.1061,-046.107,-113.9813,
-070.669,082.4254,-046.109,-113.9821,
-070.889,080.9963,-046.174,-113.9974,
-071.159,081.3384,-046.201,-113.9919,
-071.241,080.5987,-046.201,-113.9907,
-071.402,080.8115,-046.217,-114.0097,
-071.429,081.7096,-046.225,-114.0024,
-071.313,081.9533,-046.256,-114.0134,
-071.253,085.5439,-046.280,-114.0124,
-071.179,087.9626,-046.253,-114.0042,
-070.897,089.9371,-046.261,-113.9941,
-070.841,093.1533,-046.247,-113.9959,
-070.798,095.0163,-046.243,-114.0009,
-070.548,097.7767,-046.277,-113.9996,
-070.643,101.1713,-046.281,-114.0111,
-070.744,102.5408,-046.261,-113.9991,
-070.462,105.8023,-046.255,-113.9947,
-070.344,109.1285,-046.213,-113.9758,
-070.023,112.1663,-046.233,-113.9899,
-069.524,117.8053,-046.218,-114.0018,
-069.171,121.5728,-046.249,-114.0014,
-068.621,125.0273,-046.300,-114.0257,
-068.052,128.4721,-046.276,-114.0212,
-067.741,129.1969,-046.256,-114.0208,
-067.312,130.1977,-046.264,-114.0261,
-066.728,131.0869,-046.287,-114.0331,
-066.327,131.5522,-046.251,-114.0274,
-065.820,132.0078,-046.253,-114.0393,
DATA_END,
